pos_X,pos_Y,pos_Z,vel_X,vel_Y,vel_Z,acl_X,acl_Y,acl_Z,velocityroll_X,pitch_Y,yaw_Z,roll_X_rate,pitch_Y_rate,yaw_Z_rate,roll_X_acl,pitch_Y_acl,yaw_Z_acl,steerCmd,aclCmd,brakeCmd,clutchCmd,geraCmd
189.507,107.676,0.38873,13.9996,0.0900559,-0.0596706,17.9424,3.03677,-0.0781097,14,0.00153811,-0.00425713,-0.0750168,0.0297437,0.000441894,0.133505,0.147574,0.010953,2.21446,0.123787,0.87213,0,0,1
189.535,107.674,0.38873,13.9996,0.0930148,-0.0596613,17.9321,3.46773,-0.0782842,14,0.00159902,-0.0042562,-0.0747394,0.0304547,0.000466446,0.138673,0.355467,0.0122763,2.58391,0.123787,0.87213,0,0,1
189.563,107.673,0.38873,13.9995,0.0957305,-0.059651,17.9152,3.42191,-0.0781144,14,0.00166104,-0.0042552,-0.0744521,0.0310073,0.000495919,0.143678,0.276297,0.0147366,2.50227,0.123787,0.87213,0,0,1
189.591,107.671,0.38873,13.9995,0.0981987,-0.059641,17.8962,3.37118,-0.078708,14,0.00172384,-0.00425414,-0.0741551,0.0314028,0.000530828,0.148508,0.197773,0.0174543,2.41505,0.123787,0.87213,0,0,1
189.619,107.669,0.38873,13.9995,0.100431,-0.0596294,17.8926,3.32364,-0.0785493,14,0.00178715,-0.00425301,-0.0738487,0.0316528,0.000565225,0.153182,0.125011,0.0171986,2.33684,0.123787,0.87213,0,0,1
189.647,107.667,0.388731,13.9995,0.102438,-0.0596173,17.9011,3.27936,-0.078875,14,0.00185068,-0.00425182,-0.0735333,0.0317672,0.0005947,0.157713,0.0571839,0.0147374,2.26556,0.123787,0.87213,0,0,1
189.675,107.665,0.388731,13.9995,0.10423,-0.059604,17.9068,3.23741,-0.0789302,14,0.0019142,-0.00425058,-0.0732091,0.0317563,0.000620196,0.1621,-0.00544847,0.0127478,2.19372,0.123787,0.87213,0,0,1
189.703,107.663,0.388731,13.9995,0.105816,-0.0595902,17.9027,3.19751,-0.0791938,14,0.00197745,-0.00424929,-0.0728764,0.0316293,0.00064566,0.166336,-0.0635243,0.0127323,2.11792,0.123787,0.87213,0,0,1
189.731,107.661,0.388731,13.9995,0.107204,-0.0595751,17.8943,3.15996,-0.0791158,14,0.00204024,-0.00424794,-0.0725356,0.0313948,0.000672586,0.170419,-0.117253,0.0134631,2.04176,0.123787,0.87213,0,0,1
189.759,107.66,0.388732,13.9995,0.108405,-0.0595592,17.8903,3.1252,-0.079243,14,0.00210237,-0.00424655,-0.0721869,0.0310633,0.000699353,0.17436,-0.165735,0.0133832,1.97011,0.123787,0.87213,0,0,1
189.787,107.658,0.388732,13.9994,0.110306,-0.059543,17.86,3.53218,-0.0796529,14,0.00216467,-0.00424507,-0.0718289,0.0311495,0.00073567,0.178979,0.0431149,0.0181583,2.30974,0.148544,0.875475,0,0,1
189.815,107.656,0.388732,13.9994,0.112887,-0.0595254,17.8482,3.94033,-0.0795826,14,0.00222793,-0.00424353,-0.0714603,0.031633,0.000774281,0.184281,0.241743,0.0193058,2.65084,0.148544,0.875475,0,0,1
189.842,107.654,0.388733,13.9994,0.115235,-0.0595075,17.836,3.90089,-0.0801385,14,0.00229188,-0.0042419,-0.0710815,0.0319743,0.000815238,0.189423,0.170645,0.0204782,2.57098,0.148544,0.875475,0,0,1
189.87,107.653,0.388733,13.9994,0.117346,-0.0594878,17.8225,3.85689,-0.0799407,14,0.00235624,-0.00424018,-0.0706927,0.0321761,0.00085902,0.194395,0.100897,0.0218911,2.48632,0.148544,0.875475,0,0,1
189.898,107.651,0.388733,13.9994,0.119231,-0.0594676,17.8252,3.8161,-0.0805045,14,0.00242073,-0.00423838,-0.0702943,0.0322478,0.00089931,0.199218,0.0358746,0.020145,2.41124,0.148544,0.875475,0,0,1
189.926,107.649,0.388734,13.9994,0.120901,-0.0594457,17.8407,3.77823,-0.0805943,14,0.00248513,-0.00423652,-0.0698864,0.0321999,0.000931501,0.203905,-0.0239431,0.0160954,2.34364,0.148544,0.875475,0,0,1
189.954,107.647,0.388734,13.9993,0.122364,-0.0594228,17.8528,3.74251,-0.0808229,14,0.00254921,-0.0042346,-0.0694695,0.032042,0.000956813,0.208455,-0.0789795,0.0126565,2.27497,0.148544,0.875475,0,0,1
189.982,107.646,0.388734,13.9993,0.123628,-0.0593989,17.8534,3.7083,-0.0809878,14,0.00261278,-0.00423264,-0.0690438,0.0317813,0.000979955,0.212858,-0.130365,0.0115708,2.20126,0.148544,0.875475,0,0,1
190.01,107.644,0.388735,13.9993,0.124702,-0.0593741,17.8489,3.67604,-0.0811552,14,0.00267563,-0.00423064,-0.0686096,0.0314266,0.00100284,0.217111,-0.177349,0.0114401,2.12653,0.148544,0.875475,0,0,1
190.038,107.642,0.388735,13.9993,0.125594,-0.0593488,17.8491,3.64625,-0.0816045,14,0.0027376,-0.00422859,-0.0681672,0.0309855,0.00102383,0.221224,-0.220532,0.0104982,2.05659,0.148544,0.875475,0,0,1
190.066,107.641,0.388736,13.9993,0.127133,-0.0593228,17.8204,4.02821,-0.0817147,14,0.00279948,-0.00422648,-0.0677152,0.0309401,0.00105368,0.225963,-0.0226787,0.0149228,2.36956,0.173302,0.870928,0,0,1
190.094,107.639,0.388736,13.9993,0.129303,-0.059296,17.8073,4.41349,-0.0820361,14,0.00286203,-0.00422431,-0.0672526,0.0312728,0.00108601,0.23133,0.166331,0.0161673,2.68372,0.173302,0.870928,0,0,1
190.122,107.637,0.388737,13.9993,0.13126,-0.0592687,17.7868,4.38395,-0.0824337,14,0.002925,-0.00422206,-0.0667795,0.0314842,0.00112361,0.236537,0.105705,0.0187974,2.60303,0.173302,0.870928,0,0,1
190.15,107.636,0.388737,13.9992,0.133,-0.05924,17.764,4.35069,-0.0824907,14,0.00298815,-0.00421973,-0.0662964,0.0315753,0.00116714,0.241572,0.0455512,0.0217679,2.51774,0.173302,0.870928,0,0,1
190.178,107.634,0.388738,13.9992,0.134535,-0.0592101,17.7599,4.3204,-0.0827557,14,0.00305126,-0.00421731,-0.0658034,0.0315565,0.00120937,0.246459,-0.00938567,0.0211132,2.4433,0.173302,0.870928,0,0,1
190.206,107.633,0.388738,13.9992,0.135875,-0.0591791,17.7698,4.29287,-0.0832351,14,0.00311413,-0.00421482,-0.065301,0.0314363,0.00124488,0.251213,-0.0601024,0.0177555,2.37701,0.173302,0.870928,0,0,1
190.234,107.631,0.388739,13.9992,0.137026,-0.0591465,17.7766,4.26688,-0.0833068,14,0.00317658,-0.00421227,-0.0647894,0.0312227,0.00127513,0.255832,-0.106807,0.0151231,2.30944,0.173302,0.870928,0,0,1
190.262,107.63,0.388739,13.9992,0.137996,-0.0591136,17.7714,4.24177,-0.083936,14,0.00323842,-0.00420966,-0.0642687,0.0309217,0.00130479,0.260304,-0.150537,0.0148308,2.23605,0.173302,0.870928,0,0,1
190.29,107.628,0.38874,13.9992,0.138791,-0.0590795,17.7609,4.21808,-0.084092,14,0.0032995,-0.00420699,-0.0637395,0.0305402,0.00133568,0.264627,-0.190745,0.0154471,2.16146,0.173302,0.870928,0,0,1
190.318,107.627,0.388741,13.9992,0.139421,-0.0590438,17.7566,4.19681,-0.0841077,14,0.00335967,-0.00420426,-0.0632019,0.0300864,0.00136567,0.268811,-0.226897,0.0149918,2.09225,0.173302,0.870928,0,0,1
190.346,107.625,0.388741,13.9992,0.14065,-0.059008,17.7213,4.5563,-0.0848192,14,0.00341968,-0.00420144,-0.0626547,0.0300043,0.00140598,0.273565,-0.0410213,0.0201582,2.37702,0.198059,0.873008,0,0,1
190.374,107.624,0.388742,13.9992,0.142465,-0.058971,17.7071,4.91797,-0.0851289,14,0.00348024,-0.00419855,-0.0620969,0.0302774,0.00144866,0.278896,0.136525,0.0213391,2.66568,0.198059,0.873008,0,0,1
190.402,107.622,0.388743,13.9991,0.144079,-0.0589325,17.6907,4.89384,-0.0852334,14,0.00354112,-0.00419556,-0.0615288,0.0304404,0.00149437,0.284078,0.0814964,0.0228564,2.59069,0.198059,0.873008,0,0,1
190.429,107.621,0.388743,13.9991,0.145489,-0.058893,17.6721,4.86605,-0.0856848,14,0.00360211,-0.00419247,-0.0609506,0.0304949,0.00154364,0.289101,0.0272782,0.0246336,2.51177,0.198059,0.873008,0,0,1
190.457,107.619,0.388744,13.9991,0.146706,-0.0588519,17.6721,4.84127,-0.0860069,14,0.00366301,-0.00418929,-0.0603626,0.0304499,0.00158943,0.293989,-0.0225288,0.0228969,2.44385,0.198059,0.873008,0,0,1
190.485,107.618,0.388745,13.9991,0.147739,-0.0588097,17.6874,4.81917,-0.0865429,14,0.00372364,-0.00418604,-0.0597651,0.0303141,0.00162612,0.298758,-0.0678715,0.0183452,2.38457,0.198059,0.873008,0,0,1
190.513,107.617,0.388746,13.9991,0.148594,-0.0587656,17.6989,4.79847,-0.0866019,14,0.00378382,-0.00418273,-0.0591583,0.0300938,0.00165509,0.303405,-0.110153,0.0144847,2.32355,0.198059,0.873008,0,0,1
190.541,107.615,0.388746,13.9991,0.149277,-0.0587209,17.6975,4.77821,-0.0872161,14,0.00384341,-0.00417937,-0.0585424,0.0297944,0.00168191,0.307917,-0.149702,0.0134084,2.25583,0.198059,0.873008,0,0,1
190.569,107.614,0.388747,13.9991,0.149795,-0.0586755,17.69,4.75899,-0.0876335,14,0.00390226,-0.00417595,-0.0579179,0.0294225,0.00170849,0.312289,-0.18595,0.0132898,2.18614,0.198059,0.873008,0,0,1
190.597,107.612,0.388748,13.9991,0.150155,-0.0586284,17.6887,4.74207,-0.0876383,14,0.00396023,-0.00417248,-0.0572848,0.0289851,0.00173267,0.316533,-0.218717,0.0120921,2.12173,0.198059,0.873008,0,0,1
190.625,107.611,0.388749,13.9991,0.15106,-0.0585813,17.6547,5.07509,-0.0883362,14,0.00401801,-0.00416895,-0.0566422,0.0288906,0.00176636,0.321296,-0.0472631,0.0168421,2.38185,0.222816,0.868622,0,0,1
190.653,107.61,0.38875,13.999,0.152504,-0.058533,17.64,5.41261,-0.0886307,14,0.00407626,-0.00416535,-0.055989,0.0291265,0.00180261,0.326586,0.117952,0.0181248,2.64495,0.222816,0.868622,0,0,1
190.681,107.609,0.388751,13.999,0.153768,-0.0584843,17.6164,5.39803,-0.0892776,14,0.0041348,-0.00416166,-0.0553256,0.0292682,0.00184419,0.331727,0.0708459,0.0207925,2.57015,0.222816,0.868622,0,0,1
190.709,107.607,0.388752,13.999,0.154852,-0.0584337,17.5898,5.38081,-0.0892375,14,0.00419343,-0.00415787,-0.0546522,0.0293167,0.00189197,0.33671,0.0242864,0.0238903,2.49174,0.222816,0.868622,0,0,1
190.737,107.606,0.388753,13.999,0.155764,-0.0583824,17.5836,5.36615,-0.0900283,14,0.00425199,-0.004154,-0.053969,0.029281,0.00193818,0.341561,-0.017865,0.0231009,2.42534,0.222816,0.868622,0,0,1
190.765,107.605,0.388754,13.999,0.156514,-0.0583294,17.5933,5.3539,-0.0903484,14,0.00431033,-0.00415004,-0.0532764,0.029167,0.00197665,0.346297,-0.0569743,0.0192392,2.36827,0.222816,0.868622,0,0,1
190.793,107.604,0.388754,13.999,0.157108,-0.0582751,17.6001,5.34244,-0.090742,14,0.00436829,-0.00414603,-0.0525746,0.0289813,0.00200909,0.350917,-0.092889,0.0162153,2.30964,0.222816,0.868622,0,0,1
190.821,107.603,0.388756,13.999,0.157547,-0.0582196,17.5938,5.33088,-0.0911395,14,0.00442574,-0.00414195,-0.0518638,0.0287274,0.00204016,0.355404,-0.126916,0.0155368,2.24393,0.222816,0.868622,0,0,1
190.849,107.602,0.388757,13.999,0.157838,-0.0581632,17.5816,5.31989,-0.0915409,14,0.00448256,-0.0041378,-0.0511443,0.0284097,0.00207237,0.359757,-0.158848,0.0161037,2.1762,0.222816,0.868622,0,0,1
190.877,107.6,0.388758,13.999,0.157989,-0.0581065,17.5757,5.31042,-0.0923675,14,0.00453863,-0.00413359,-0.0504163,0.0280351,0.002103,0.363984,-0.187298,0.0153151,2.11369,0.222816,0.868622,0,0,1
190.905,107.599,0.388759,13.999,0.156863,-0.0580471,17.6406,4.7309,-0.092234,14,0.00459253,-0.00412938,-0.0496822,0.0269489,0.00210582,0.367054,-0.543142,0.00141385,1.53482,0,0.869526,0,0,1
190.933,107.598,0.38876,13.999,0.153062,-0.0579869,17.733,3.43186,-0.0927872,14,0.00464125,-0.00412524,-0.0489469,0.0243599,0.00207133,0.367643,-1.29449,-0.0172484,0.294685,0,0.869526,0,0,1
190.961,107.597,0.388761,13.9991,0.146282,-0.0579261,17.841,1.94346,-0.0930697,14,0.00468152,-0.00412125,-0.0482161,0.0201359,0.00199517,0.365418,-2.112,-0.0380797,-1.1124,0,0.869526,0,0,1
190.989,107.596,0.388762,13.9992,0.136658,-0.0578645,17.9356,0.478633,-0.0926558,14,0.00471032,-0.00411748,-0.0474952,0.0143999,0.00188365,0.360422,-2.86796,-0.0557594,-2.49811,0,0.869526,0,0,1
191.017,107.595,0.388763,13.9993,0.124683,-0.0578043,17.9732,-0.782079,-0.0926393,14,0.00472528,-0.00411396,-0.0467892,0.00748001,0.00175943,0.353001,-3.45997,-0.06211,-3.71038,0,0.869526,0,0,1
191.045,107.594,0.388763,13.9994,0.110977,-0.0577452,17.951,-1.76881,-0.091774,14,0.00472483,-0.00411067,-0.046102,-0.000228583,0.00164523,0.343634,-3.8543,-0.057097,-4.68397,0,0.869526,0,0,1
191.073,107.593,0.388764,13.9995,0.0964371,-0.0576876,17.918,-2.33601,-0.0910117,14,0.00470846,-0.00410758,-0.0454358,-0.00818307,0.00154526,0.333103,-3.97724,-0.0499882,-5.26542,0,0.869526,0,0,1
191.101,107.592,0.388764,13.9996,0.0820554,-0.0576311,17.8957,-2.42274,-0.089937,14,0.00467687,-0.00410467,-0.0447911,-0.0157971,0.00145451,0.322328,-3.80701,-0.0453763,-5.38753,0,0.869526,0,0,1
191.129,107.591,0.388765,13.9997,0.068244,-0.0575754,17.8777,-2.30616,-0.0885404,14,0.00463119,-0.00410193,-0.0441677,-0.0228383,0.00137167,0.311705,-3.52062,-0.041419,-5.31147,0,0.869526,0,0,1
191.157,107.589,0.388765,13.9998,0.0550108,-0.0575228,17.878,-2.18262,-0.0882114,14,0.00457256,-0.00409935,-0.0435652,-0.0293124,0.0012895,0.301257,-3.23702,-0.0410847,-5.22381,0,0.869526,0,0,1
191.185,107.588,0.388765,13.9998,0.0423589,-0.057472,17.8895,-2.05435,-0.0870277,14,0.00450211,-0.00409694,-0.0429832,-0.0352296,0.00120397,0.290994,-2.95862,-0.0427652,-5.1316,0,0.867134,0,0,1
191.213,107.587,0.388766,13.9998,0.0302916,-0.0574244,17.8997,-1.92104,-0.0863606,14,0.0044209,-0.00409471,-0.0424214,-0.0406009,0.00111571,0.280919,-2.68562,-0.044129,-5.03749,0,0.867134,0,0,1
191.241,107.586,0.388766,13.9999,0.0188124,-0.05738,17.9025,-1.7828,-0.0853913,14,0.00433003,-0.00409266,-0.0418793,-0.0454372,0.00102755,0.271041,-2.41819,-0.0440795,-4.93913,0,0.867134,0,0,1
191.269,107.585,0.388766,13.9999,0.00792004,-0.0573391,17.9025,-1.6415,-0.0845277,14,0.00423052,-0.00409078,-0.0413565,-0.0497528,0.00094107,0.261377,-2.15777,-0.0432404,-4.83198,0,0.867134,0,0,1
191.297,107.584,0.388765,13.9999,-0.00238912,-0.0573017,17.9034,-1.49839,-0.0835666,14,0.0041234,-0.00408906,-0.0408526,-0.0535633,0.000855398,0.251947,-1.90527,-0.0428361,-4.715,0,0.867134,0,0,1
191.325,107.583,0.388765,13.9999,-0.0121207,-0.0572687,17.9057,-1.35406,-0.0830636,14,0.00400963,-0.00408752,-0.0403671,-0.0568855,0.000770676,0.242765,-1.66111,-0.0423608,-4.59079,0,0.867134,0,0,1
191.353,107.581,0.388765,13.9999,-0.0212823,-0.05724,17.9079,-1.20935,-0.0824765,14,0.00389015,-0.00408615,-0.0398994,-0.0597377,0.000686761,0.23384,-1.42606,-0.0419579,-4.4626,0,0.867134,0,0,1
191.381,107.58,0.388765,13.9999,-0.0298838,-0.0572156,17.9091,-1.06524,-0.0819427,14,0.00376587,-0.00408494,-0.0394491,-0.0621391,0.000604422,0.225175,-1.20073,-0.0411691,-4.33241,0,0.867134,0,0,1
191.409,107.579,0.388765,13.9998,-0.0379366,-0.0571956,17.9098,-0.922546,-0.0814647,14,0.00363765,-0.00408389,-0.0390155,-0.0641098,0.00052355,0.216775,-0.985338,-0.0404361,-4.20012,0,0.867134,0,0,1
191.437,107.578,0.388764,13.9998,-0.0454542,-0.0571792,17.9108,-0.782127,-0.0807653,14,0.00350631,-0.00408301,-0.0385982,-0.065671,0.000444205,0.208644,-0.780613,-0.0396726,-4.06541,0,0.867134,0,0,1
191.465,107.577,0.388764,13.9998,-0.052451,-0.0571677,17.9123,-0.644502,-0.0806757,14,0.00337262,-0.00408227,-0.0381967,-0.0668442,0.000366434,0.200787,-0.586568,-0.0388855,-3.92872,0,0.871591,0,0,1
191.493,107.575,0.388763,13.9998,-0.0589459,-0.0571596,17.9164,-0.511959,-0.079958,14,0.00323732,-0.00408169,-0.0378103,-0.0676526,0.000289147,0.193206,-0.404201,-0.0386433,-3.79035,0,0.871591,0,0,1
191.52,107.574,0.388763,13.9997,-0.0649607,-0.0571553,17.9236,-0.385709,-0.079641,14,0.00310107,-0.00408127,-0.0374384,-0.0681216,0.000211502,0.185904,-0.234506,-0.0388226,-3.65113,0,0.871591,0,0,1
191.548,107.573,0.388763,13.9997,-0.0705135,-0.0571548,17.9305,-0.264045,-0.0793198,14,0.00296453,-0.004081,-0.0370807,-0.0682738,0.000133526,0.178877,-0.0761383,-0.0389883,-3.51351,0,0.871591,0,0,1
191.576,107.572,0.388762,13.9997,-0.0756217,-0.0571578,17.9368,-0.146804,-0.0789234,14,0.00282827,-0.00408089,-0.0367365,-0.0681298,5.5847e-05,0.17212,0.0720359,-0.0388393,-3.37845,0,0.871591,0,0,1
191.604,107.571,0.388762,13.9997,-0.0803042,-0.0571641,17.943,-0.0346063,-0.078589,14,0.00269284,-0.00408094,-0.0364052,-0.0677122,-2.16694e-05,0.165628,0.208807,-0.0387582,-3.24582,0,0.871591,0,0,1
191.632,107.569,0.388761,13.9996,-0.08458,-0.0571743,17.9486,0.0724186,-0.0786006,14,0.00255876,-0.00408113,-0.0360864,-0.0670421,-9.85713e-05,0.159396,0.335047,-0.038451,-3.11603,0,0.871591,0,0,1
191.66,107.568,0.38876,13.9996,-0.0884681,-0.0571872,17.9538,0.173998,-0.0781282,14,0.00242648,-0.00408148,-0.0357796,-0.0661404,-0.00017457,0.153417,0.450818,-0.0379994,-2.98965,0,0.871591,0,0,1
191.688,107.567,0.38876,13.9996,-0.0919877,-0.0572028,17.9587,0.269989,-0.0777873,14,0.00229642,-0.00408198,-0.0354842,-0.0650286,-0.0002496,0.147682,0.555891,-0.0375149,-2.86709,0,0.871591,0,0,1
191.716,107.566,0.388759,13.9996,-0.0951579,-0.0572218,17.9629,0.36039,-0.077861,14,0.00216897,-0.00408263,-0.0351998,-0.0637261,-0.000323301,0.142186,0.651286,-0.0368503,-2.74832,0,0.871591,0,0,1
191.744,107.565,0.388759,13.9995,-0.097997,-0.057243,17.9669,0.445187,-0.0774525,14,0.00204446,-0.00408342,-0.034926,-0.0622528,-0.000395613,0.136919,0.736647,-0.0361561,-2.6334,0,0.869946,0,0,1
191.772,107.564,0.388758,13.9995,-0.100523,-0.0572672,17.9698,0.524906,-0.0775281,14,0.00192321,-0.00408435,-0.0346623,-0.0606266,-0.000465939,0.131874,0.813089,-0.0351629,-2.52268,0,0.869946,0,0,1
191.8,107.562,0.388757,13.9995,-0.102752,-0.0572932,17.9712,0.59984,-0.0771228,14,0.00180548,-0.00408542,-0.0344082,-0.0588649,-0.000533757,0.127041,0.880856,-0.0339091,-2.41645,0,0.869946,0,0,1
191.828,107.561,0.388757,13.9995,-0.104701,-0.0573213,17.9723,0.66941,-0.0769206,14,0.00169151,-0.00408662,-0.0341633,-0.056985,-0.000599125,0.122412,0.939958,-0.0326843,-2.31422,0,0.869946,0,0,1
191.856,107.56,0.388756,13.9995,-0.106388,-0.0573517,17.9733,0.733634,-0.0769973,14,0.0015815,-0.00408794,-0.0339274,-0.0550037,-0.0006617,0.117981,0.990645,-0.0312875,-2.21564,0,0.869946,0,0,1
191.884,107.559,0.388755,13.9995,-0.107829,-0.0573832,17.9742,0.792756,-0.0765231,14,0.00147563,-0.00408938,-0.0336999,-0.0529363,-0.00072181,0.113739,1.0337,-0.030055,-2.12081,0,0.869946,0,0,1
191.912,107.558,0.388755,13.9995,-0.10904,-0.0574161,17.9753,0.84694,-0.0763202,14,0.00137403,-0.00409094,-0.0334805,-0.0507976,-0.000779231,0.10968,1.06936,-0.0287102,-2.02963,0,0.869946,0,0,1
191.94,107.557,0.388754,13.9995,-0.110036,-0.0574511,17.9761,0.896457,-0.0765371,14,0.00127683,-0.00409261,-0.033269,-0.0486021,-0.000834101,0.105796,1.09771,-0.0274351,-1.94188,0,0.869946,0,0,1
191.968,107.555,0.388754,13.9994,-0.11083,-0.0574875,17.9767,0.9415,-0.0764868,14,0.00118411,-0.00409438,-0.0330648,-0.0463626,-0.000886134,0.102081,1.11978,-0.0260165,-1.85757,0,0.869946,0,0,1
191.996,107.554,0.388753,13.9994,-0.111438,-0.0575248,17.9774,0.982288,-0.0762321,14,0.00109592,-0.00409625,-0.0328677,-0.044091,-0.000935616,0.0985278,1.13578,-0.0247408,-1.77674,0,0.869946,0,0,1
192.024,107.553,0.388752,13.9994,-0.111871,-0.0575624,17.9784,1.01905,-0.0757653,14,0.00101232,-0.00409822,-0.0326775,-0.0417994,-0.000982451,0.0951295,1.14581,-0.0234177,-1.69915,0,0.873574,0,0,1
192.052,107.552,0.388751,13.9994,-0.112145,-0.057601,17.981,1.0511,-0.0757788,14,0.000933326,-0.00410027,-0.0324937,-0.0394991,-0.00102764,0.0918817,1.15018,-0.0225941,-1.62389,0,0.873574,0,0,1
192.08,107.551,0.388751,13.9994,-0.112273,-0.0576402,17.9863,1.07829,-0.0755895,14,0.000858924,-0.00410242,-0.0323162,-0.0372009,-0.00107184,0.0887805,1.14907,-0.0221012,-1.55062,0,0.873574,0,0,1
192.108,107.55,0.38875,13.9994,-0.112266,-0.0576801,17.9919,1.10212,-0.0755396,14,0.000789095,-0.00410465,-0.0321445,-0.0349145,-0.00111512,0.0858198,1.14319,-0.021638,-1.48033,0,0.873574,0,0,1
192.136,107.549,0.388749,13.9994,-0.112134,-0.0577205,17.9968,1.12315,-0.0753547,14,0.000723802,-0.00410696,-0.0319785,-0.0326467,-0.00115752,0.0829932,1.13391,-0.0212003,-1.41331,0,0.873574,0,0,1
192.164,107.547,0.388749,13.9994,-0.111887,-0.0577612,18.0015,1.14141,-0.0751691,14,0.00066299,-0.00410936,-0.0318179,-0.0304058,-0.00119856,0.0802946,1.12048,-0.0205191,-1.34927,0,0.873574,0,0,1
192.192,107.546,0.388748,13.9994,-0.111535,-0.0578032,18.0056,1.15712,-0.0754738,14,0.000606595,-0.00411184,-0.0316625,-0.0281973,-0.00123822,0.0777184,1.10421,-0.0198304,-1.28813,0,0.873574,0,0,1
192.22,107.545,0.388747,13.9994,-0.111084,-0.057845,18.0094,1.17042,-0.0750241,14,0.00055454,-0.00411439,-0.031512,-0.0260279,-0.00127648,0.0752589,1.0847,-0.0191329,-1.22973,0,0.873574,0,0,1
192.248,107.544,0.388747,13.9994,-0.110544,-0.0578873,18.0131,1.18147,-0.0749861,14,0.000506735,-0.00411702,-0.0313662,-0.0239025,-0.00131323,0.0729109,1.06273,-0.0183752,-1.17402,0,0.873574,0,0,1
192.276,107.543,0.388746,13.9994,-0.109922,-0.0579295,18.0164,1.19041,-0.074673,14,0.000463082,-0.00411971,-0.0312248,-0.0218262,-0.00134834,0.0706692,1.03815,-0.0175525,-1.12084,0,0.873574,0,0,1
192.304,107.542,0.388745,13.9995,-0.109225,-0.0579722,18.0195,1.19739,-0.0747055,14,0.000423476,-0.00412248,-0.0310878,-0.0198032,-0.00138173,0.0685291,1.0115,-0.0166936,-1.07006,0,0.872213,0,0,1
192.332,107.541,0.388745,13.9995,-0.108459,-0.0580154,18.0216,1.20281,-0.0747441,14,0.000387801,-0.0041253,-0.0309548,-0.0178374,-0.00141278,0.0664853,0.982914,-0.015527,-1.02188,0,0.872213,0,0,1
192.36,107.54,0.388744,13.9995,-0.107629,-0.0580582,18.0225,1.20692,-0.0743001,14,0.000355941,-0.00412818,-0.0308257,-0.0159303,-0.00144153,0.0645327,0.953522,-0.0143772,-0.976299,0,0.872213,0,0,1
192.388,107.539,0.388743,13.9995,-0.106743,-0.0581013,18.023,1.20944,-0.0743361,14,0.000327767,-0.00413112,-0.0307004,-0.014087,-0.00146787,0.0626672,0.921679,-0.0131682,-0.932788,0,0.872213,0,0,1
192.416,107.538,0.388743,13.9995,-0.105804,-0.0581444,18.0235,1.21035,-0.0741697,14,0.00030315,-0.0041341,-0.0305786,-0.0123085,-0.00149149,0.0608848,0.889221,-0.0118105,-0.8912,0,0.872213,0,0,1
192.444,107.537,0.388742,13.9995,-0.10482,-0.0581873,18.024,1.20982,-0.0740032,14,0.000281955,-0.00413713,-0.0304603,-0.0105971,-0.00151257,0.0591816,0.855698,-0.0105417,-0.851587,0,0.872213,0,0,1
192.472,107.536,0.388741,13.9995,-0.103794,-0.0582303,18.0244,1.20794,-0.0739764,14,0.000264044,-0.00414019,-0.0303452,-0.0089557,-0.00153138,0.0575542,0.82071,-0.00940409,-0.813709,0,0.872213,0,0,1
192.5,107.534,0.38874,13.9995,-0.102731,-0.0582731,18.0247,1.20482,-0.0738139,14,0.000249275,-0.00414329,-0.0302332,-0.00738435,-0.00154769,0.055999,0.785674,-0.0081561,-0.777583,0,0.872213,0,0,1
192.528,107.533,0.38874,13.9995,-0.101637,-0.0583156,18.025,1.20055,-0.0736524,14,0.000237505,-0.00414641,-0.0301241,-0.00588492,-0.00156186,0.0545127,0.749712,-0.00708055,-0.743159,0,0.872213,0,0,1
192.556,107.532,0.388739,13.9995,-0.100514,-0.0583572,18.0254,1.19525,-0.0732112,14,0.000228589,-0.00414956,-0.0300179,-0.00445799,-0.00157353,0.0530921,0.713466,-0.00583816,-0.710318,0,0.872213,0,0,1
192.584,107.531,0.388738,13.9995,-0.0993665,-0.0583997,18.0255,1.18896,-0.0736705,14,0.000222381,-0.00415272,-0.0299145,-0.00310415,-0.00158301,0.051734,0.67692,-0.00474081,-0.679013,0,0.875072,0,0,1
192.612,107.53,0.388738,13.9995,-0.0981997,-0.0584418,18.027,1.18126,-0.0735904,14,0.000218733,-0.0041559,-0.0298136,-0.00182408,-0.00159061,0.0504365,0.640038,-0.00379912,-0.648746,0,0.875072,0,0,1
192.64,107.529,0.388737,13.9995,-0.097018,-0.0584831,18.0309,1.17208,-0.0732321,14,0.000217496,-0.0041591,-0.0297152,-0.000618362,-0.00159762,0.0491979,0.602858,-0.00350504,-0.61931,0,0.875072,0,0,1
192.668,107.528,0.388737,13.9995,-0.0958244,-0.058524,18.035,1.16217,-0.0731475,14,0.000218523,-0.00416231,-0.0296192,0.000513442,-0.00160388,0.0480154,0.565902,-0.00312995,-0.591238,0,0.875072,0,0,1
192.696,107.527,0.388736,13.9996,-0.0946215,-0.0585652,18.0384,1.15179,-0.0733457,14,0.000221668,-0.00416553,-0.0295254,0.00157226,-0.00160912,0.046886,0.529407,-0.00262145,-0.564695,0,0.875072,0,0,1
192.724,107.526,0.388735,13.9996,-0.0934118,-0.0586061,18.0416,1.14093,-0.0733453,14,0.000226785,-0.00416875,-0.0294338,0.00255888,-0.00161335,0.0458069,0.493311,-0.002112,-0.539578,0,0.875072,0,0,1
