pos_X,pos_Y,pos_Z,vel_X,vel_Y,vel_Z,acl_X,acl_Y,acl_Z,velocityroll_X,pitch_Y,yaw_Z,roll_X_rate,pitch_Y_rate,yaw_Z_rate,roll_X_acl,pitch_Y_acl,yaw_Z_acl,steerCmd,aclCmd,brakeCmd,clutchCmd,geraCmd
384.426,372.313,1.98974,-18.7512,-5.19605e-07,-0.13245,0.198406,6.67512e-06,0.000558306,18.7517,-1.21826e-10,0.00709294,0.00153303,1.03701e-06,0.00195058,8.49626e-08,0.000525734,-0.0224161,4.47118e-05,0,1,0,0,-1
384.388,372.313,1.98974,-18.7508,-5.51923e-07,-0.132522,0.198461,-1.76321e-05,0.000322989,18.7513,-7.62913e-11,0.00709675,0.00153303,2.27672e-08,0.00190488,-1.87465e-09,-0.000507122,-0.0228474,-4.34186e-05,0,1,0,0,-1
384.351,372.313,1.98974,-18.7504,-5.86426e-07,-0.132593,0.198512,-1.78636e-05,0.000365933,18.7509,-7.19714e-11,0.00710046,0.00153303,2.15992e-09,0.00185799,-1.38976e-07,-1.03036e-05,-0.023447,-6.85507e-05,0,1,0,0,-1
384.313,372.313,1.98975,-18.75,-5.76865e-07,-0.132664,0.198546,6.3279e-06,-0.000416495,18.7505,-5.32951e-11,0.00710408,0.00153303,9.33818e-09,0.0018111,-1.26893e-07,3.58913e-06,-0.0234429,6.04158e-06,0,1,0,0,-1
384.276,372.313,1.98975,-18.7496,-5.21058e-07,-0.132733,0.198548,3.04808e-05,-0.000661537,18.7501,3.51225e-11,0.00710761,0.00153303,4.42088e-08,0.00176354,3.79775e-08,1.74353e-05,-0.0237828,8.24352e-05,0,1,0,0,-1
384.238,372.313,1.98975,-18.7492,-5.02766e-07,-0.132801,0.19856,6.55936e-06,-0.000906579,18.7497,1.38814e-10,0.00711104,0.00153303,5.18458e-08,0.00171534,1.07929e-07,3.81848e-06,-0.0240992,3.49758e-05,0,1,0,0,-1
384.201,372.313,1.98975,-18.7488,-5.32903e-07,-0.132866,0.198607,-1.77093e-05,-0.000594173,18.7493,2.00581e-10,0.00711438,0.00153303,3.08836e-08,0.00166726,-2.21135e-09,-1.04811e-05,-0.0240391,-5.50702e-05,0,1,0,0,-1
384.163,372.313,1.98975,-18.7484,-5.67405e-07,-0.132932,0.198656,-1.77864e-05,-0.0013766,18.7489,2.20958e-10,0.00711761,0.00153303,1.01885e-08,0.00161794,-1.27714e-07,-1.03476e-05,-0.0246585,-6.27515e-05,0,1,0,0,-1
384.126,372.313,1.98975,-18.748,-5.57844e-07,-0.132996,0.198666,6.5208e-06,-0.00162165,18.7485,2.56699e-10,0.00712075,0.00153303,1.78702e-08,0.00156964,-8.08057e-08,3.84087e-06,-0.0241532,2.34544e-05,0,1,0,0,-1
384.088,372.313,1.98975,-18.7476,-4.99854e-07,-0.133058,0.198663,3.05194e-05,-0.00186639,18.7481,3.63449e-10,0.00712379,0.00153303,5.33751e-08,0.00151946,8.78356e-08,1.77525e-05,-0.0250879,8.43206e-05,0,1,0,0,-1
384.051,372.313,1.98975,-18.7472,-4.7938e-07,-0.133118,0.198706,6.4436e-06,-0.00155336,18.7477,4.85659e-10,0.00712673,0.00153303,6.11052e-08,0.00146961,1.22716e-07,3.86505e-06,-0.0249263,1.74403e-05,0,1,0,0,-1
384.013,372.312,1.98975,-18.7468,-5.09518e-07,-0.133177,0.198732,-1.77865e-05,-0.00177958,18.7473,5.67433e-10,0.00712957,0.00153303,4.08867e-08,0.00142094,-1.07509e-08,-1.01093e-05,-0.0243368,-6.67336e-05,0,1,0,0,-1
383.976,372.312,1.98975,-18.7464,-5.4402e-07,-0.133232,0.198749,-1.77093e-05,-0.000891521,18.7469,6.0769e-10,0.00713232,0.00153303,2.01288e-08,0.00137199,-1.20687e-07,-1.03789e-05,-0.024471,-5.4968e-05,0,1,0,0,-1
383.938,372.312,1.98975,-18.746,-5.34458e-07,-0.133289,0.198791,6.63654e-06,-0.00275058,18.7465,6.64734e-10,0.00713496,0.00153303,2.85219e-08,0.00132222,-4.66887e-08,4.19654e-06,-0.0248851,3.69991e-05,0,1,0,0,-1
383.901,372.312,1.98975,-18.7456,-4.74286e-07,-0.133342,0.198828,3.05579e-05,-0.00188135,18.7461,7.93207e-10,0.0071375,0.00153303,6.42365e-08,0.00127225,1.17914e-07,1.78573e-05,-0.0249853,8.23012e-05,0,1,0,0,-1
383.863,372.312,1.98976,-18.7452,-4.55995e-07,-0.133394,0.198848,6.25068e-06,-0.00208843,18.7457,9.36076e-10,0.00713995,0.00153303,7.14344e-08,0.00122369,1.2183e-07,3.59895e-06,-0.0242821,1.95823e-06,0,1,0,0,-1
383.826,372.312,1.98976,-18.7448,-4.86133e-07,-0.133447,0.198848,-1.78636e-05,-0.00340918,18.7453,1.03753e-09,0.0071423,0.00153303,5.07266e-08,0.00117521,-2.32301e-08,-1.03539e-05,-0.0242415,-7.25301e-05,0,1,0,0,-1
383.788,372.312,1.98976,-18.7444,-5.20635e-07,-0.133497,0.198838,-1.76321e-05,-0.00309709,18.7449,1.09846e-09,0.00714455,0.00153303,3.04651e-08,0.00112602,-1.05961e-07,-1.01308e-05,-0.0245908,-4.13657e-05,0,1,0,0,-1
383.751,372.312,1.98976,-18.744,-5.11073e-07,-0.133543,0.198846,6.67511e-06,-0.00165159,18.7445,1.17511e-09,0.00714671,0.00153303,3.83278e-08,0.00107759,-8.6356e-09,3.93136e-06,-0.0242148,4.86629e-05,0,1,0,0,-1
383.713,372.312,1.98976,-18.7436,-4.98208e-07,-0.133588,0.198887,6.71369e-06,-0.00237816,18.7441,1.26753e-09,0.00714877,0.00153303,4.62067e-08,0.00103009,9.23176e-08,3.93942e-06,-0.0237495,5.04766e-05,0,1,0,0,-1
383.676,372.312,1.98976,-18.7432,-5.29408e-07,-0.133631,0.198912,-1.7555e-05,-0.00256611,18.7437,1.3191e-09,0.00715074,0.00153303,2.57857e-08,0.000982834,1.70193e-08,-1.02105e-05,-0.0236306,-3.76492e-05,0,1,0,0,-1
383.638,372.312,1.98976,-18.7428,-6.09675e-07,-0.133674,0.198878,-3.98558e-05,-0.00303325,18.7433,-7.79724e-10,0.00715261,0.00153303,-1.04941e-06,0.000935522,-8.99144e-08,-0.000537599,-0.0236556,-5.34669e-05,0,1,0,0,-1
383.601,372.312,1.98976,-18.7424,-6.01976e-07,-0.133716,0.198847,5.55625e-06,-0.00323093,18.7429,-8.79224e-10,0.00715438,0.00153303,-4.97499e-08,0.000888557,-9.21814e-08,0.000499831,-0.0234825,-1.13346e-06,0,1,0,0,-1
383.563,372.312,1.98976,-18.742,-5.04068e-07,-0.133756,0.198894,5.174e-05,-0.00315034,18.7425,-8.59393e-10,0.00715607,0.00153303,9.91559e-09,0.000842318,3.20101e-08,2.98327e-05,-0.0231196,6.20957e-05,0,1,0,0,-1
383.526,372.312,1.98976,-18.7416,-4.89021e-07,-0.133795,0.198954,6.63652e-06,-0.00389513,18.7421,-8.24255e-10,0.00715766,0.00153303,1.75687e-08,0.00079728,1.13553e-07,3.82654e-06,-0.0225192,4.07716e-05,0,1,0,0,-1
383.489,372.312,1.98976,-18.7413,-5.22084e-07,-0.133831,0.198969,-1.77479e-05,-0.00298794,18.7417,-8.30304e-10,0.00715917,0.00153303,-3.02434e-09,0.000752699,1.11975e-08,-1.02965e-05,-0.0222903,-5.11779e-05,0,1,0,0,-1
383.451,372.312,1.98976,-18.7409,-5.5951e-07,-0.133864,0.198949,-1.78636e-05,-0.00260055,18.7413,-8.77922e-10,0.00716058,0.00153303,-2.38091e-08,0.000707921,-1.25951e-07,-1.03924e-05,-0.022389,-6.85742e-05,0,1,0,0,-1
383.414,372.312,1.98976,-18.7405,-5.52872e-07,-0.133897,0.198923,6.40505e-06,-0.00330799,18.7409,-9.10274e-10,0.00716191,0.00153303,-1.61757e-08,0.000664524,-9.44109e-08,3.8167e-06,-0.0216985,1.577e-05,0,1,0,0,-1
383.376,372.311,1.98976,-18.7401,-4.99986e-07,-0.133928,0.198938,3.05965e-05,-0.00292059,18.7405,-8.71938e-10,0.00716315,0.00153303,1.9168e-08,0.000621018,7.80266e-08,1.76719e-05,-0.0217532,8.62188e-05,0,1,0,0,-1
383.339,372.311,1.98977,-18.7397,-4.8462e-07,-0.133959,0.198969,6.52077e-06,-0.00362835,18.7401,-8.19227e-10,0.00716431,0.00153303,2.63553e-08,0.000578972,1.28419e-07,3.59361e-06,-0.0210231,2.51961e-05,0,1,0,0,-1
383.301,372.311,1.98977,-18.7393,-5.17683e-07,-0.133988,0.198989,-1.7825e-05,-0.00379748,18.7397,-8.07297e-10,0.00716539,0.00153303,5.96478e-09,0.00053769,-1.18608e-09,-1.01952e-05,-0.0206408,-6.48024e-05,0,1,0,0,-1
383.264,372.311,1.98977,-18.7389,-5.55109e-07,-0.134016,0.198969,-1.7825e-05,-0.00396692,18.7393,-8.36504e-10,0.00716638,0.00153303,-1.46031e-08,0.000497239,-1.22702e-07,-1.02839e-05,-0.0202256,-6.07577e-05,0,1,0,0,-1
383.226,372.311,1.98977,-18.7385,-5.46607e-07,-0.134041,0.198953,6.63655e-06,-0.00302208,18.7389,-8.50862e-10,0.0071673,0.00153303,-7.17929e-09,0.000457606,-5.64455e-08,3.7119e-06,-0.0198161,3.3128e-05,0,1,0,0,-1
383.189,372.311,1.98977,-18.7381,-4.91539e-07,-0.134065,0.198966,3.05965e-05,-0.00371131,18.7385,-7.9487e-10,0.00716813,0.00153303,2.7996e-08,0.000418173,1.15986e-07,1.75877e-05,-0.0197169,8.62155e-05,0,1,0,0,-1
383.151,372.311,1.98977,-18.7377,-4.73993e-07,-0.134087,0.198988,6.28927e-06,-0.00330479,18.7381,-7.244e-10,0.00716889,0.00153303,3.52353e-08,0.000380394,1.27681e-07,3.61963e-06,-0.0188891,5.84761e-06,0,1,0,0,-1
383.114,372.311,1.98977,-18.7373,-5.07056e-07,-0.134109,0.199008,-1.79022e-05,-0.00343657,18.7377,-6.94255e-10,0.00716958,0.00153303,1.50724e-08,0.000342136,-2.13265e-08,-1.00814e-05,-0.019129,-7.45036e-05,0,1,0,0,-1
383.076,372.311,1.98977,-18.7369,-5.4262e-07,-0.134129,0.199012,-1.76321e-05,-0.00356836,18.7373,-7.06475e-10,0.00717019,0.00153303,-6.11e-09,0.000306391,-1.15769e-07,-1.05912e-05,-0.0178729,-4.72213e-05,0,1,0,0,-1
383.039,372.311,1.98977,-18.7365,-5.34118e-07,-0.134147,0.199005,6.75229e-06,-0.00370046,18.7369,-7.02718e-10,0.00717073,0.00153303,1.8783e-09,0.000270276,-2.233e-08,3.99415e-06,-0.0180571,4.67195e-05,0,1,0,0,-1
383.001,372.311,1.98977,-18.7361,-5.21253e-07,-0.134164,0.198994,6.82945e-06,-0.00327511,18.7365,-6.8253e-10,0.0071712,0.00153303,1.00942e-08,0.000236004,9.42735e-08,4.10795e-06,-0.0171361,5.83017e-05,0,1,0,0,-1
382.964,372.311,1.98977,-18.7357,-5.52454e-07,-0.13418,0.198981,-1.75164e-05,-0.00338838,18.7361,-7.02803e-10,0.00717161,0.00153303,-1.01367e-08,0.000201439,3.45905e-08,-1.01154e-05,-0.0172825,-2.98415e-05,0,1,0,0,-1
382.926,372.311,1.98977,-18.7353,-5.87699e-07,-0.134193,0.198987,-1.79022e-05,-0.0029442,18.7358,-7.63993e-10,0.00717194,0.00153303,-3.05951e-08,0.000168784,-1.1425e-07,-1.02292e-05,-0.0163275,-7.44204e-05,0,1,0,0,-1
382.889,372.311,1.98977,-18.7349,-5.81059e-07,-0.134207,0.198999,6.13499e-06,-0.00359516,18.7354,-8.10501e-10,0.00717222,0.00153303,-2.32536e-08,0.000136678,-1.29193e-07,3.67073e-06,-0.0160529,-7.47157e-06,0,1,0,0,-1
382.851,372.311,1.98977,-18.7345,-5.2599e-07,-0.134219,0.199003,3.04036e-05,-0.00370782,18.735,-7.86557e-10,0.00717243,0.00153303,1.1972e-08,0.000105866,2.81542e-08,1.76128e-05,-0.0154061,7.86738e-05,0,1,0,0,-1
382.814,372.311,1.98977,-18.7341,-5.13125e-07,-0.134231,0.198974,6.7137e-06,-0.00382078,18.7346,-7.48116e-10,0.00717258,0.00153303,1.92203e-08,7.49187e-05,1.17525e-07,3.62415e-06,-0.0154738,4.46856e-05,0,1,0,0,-1
382.776,372.31,1.98977,-18.7337,-5.44327e-07,-0.134239,0.198943,-1.76321e-05,-0.00281946,18.7342,-7.5142e-10,0.00717267,0.00153303,-1.65203e-09,4.67621e-05,2.67257e-08,-1.04361e-05,-0.0140783,-4.53998e-05,0,1,0,0,-1
382.739,372.31,1.98977,-18.7333,-5.81753e-07,-0.134247,0.19896,-1.78636e-05,-0.00289477,18.7338,-7.95516e-10,0.00717271,0.00153303,-2.20477e-08,1.70581e-05,-1.14326e-07,-1.01978e-05,-0.014852,-7.05259e-05,0,1,0,0,-1
382.702,372.31,1.98977,-18.7329,-5.75113e-07,-0.134253,0.198992,6.3279e-06,-0.00297008,18.7334,-8.25165e-10,0.00717269,0.00153303,-1.48244e-08,-9.77085e-06,-9.83708e-08,3.61165e-06,-0.0134145,7.97766e-06,0,1,0,0,-1
382.664,372.31,1.98977,-18.7325,-5.22224e-07,-0.134259,0.199,3.04422e-05,-0.00304539,18.733,-7.83996e-10,0.00717261,0.00153303,2.0584e-08,-3.6601e-05,6.65681e-08,1.77042e-05,-0.0134151,8.24694e-05,0,1,0,0,-1
382.627,372.31,1.98977,-18.7321,-5.07178e-07,-0.134264,0.198975,6.55936e-06,-0.00312132,18.7326,-7.26841e-10,0.00717249,0.00153303,2.85779e-08,-6.19269e-05,1.24861e-07,3.99692e-06,-0.0126629,2.91465e-05,0,1,0,0,-1
382.589,372.31,1.98977,-18.7317,-5.38062e-07,-0.134267,0.198946,-1.77864e-05,-0.00263949,18.7322,-7.10351e-10,0.00717232,0.00153303,8.24502e-09,-8.64735e-05,2.98677e-09,-1.01664e-05,-0.0122733,-6.09371e-05,0,1,0,0,-1
382.552,372.31,1.98977,-18.7313,-5.75489e-07,-0.134269,0.198935,-1.77864e-05,-0.00269597,18.7318,-7.35996e-10,0.0071721,0.00153303,-1.28225e-08,-0.000109447,-1.26498e-07,-1.05338e-05,-0.0114869,-6.47425e-05,0,1,0,0,-1
382.514,372.31,1.98977,-18.7309,-5.71028e-07,-0.134269,0.198935,6.55939e-06,-0.00219593,18.7314,-7.4671e-10,0.00717183,0.00153303,-5.35726e-09,-0.00013307,-7.56301e-08,3.73263e-06,-0.0118115,2.54341e-05,0,1,0,0,-1
382.477,372.31,1.98977,-18.7305,-5.13778e-07,-0.13427,0.198944,3.04808e-05,-0.00279072,18.731,-6.87077e-10,0.00717152,0.00153303,2.98165e-08,-0.000154328,9.71038e-08,1.75869e-05,-0.0106287,8.6367e-05,0,1,0,0,-1
382.439,372.31,1.98977,-18.7301,-4.96233e-07,-0.134268,0.198944,6.44361e-06,-0.00173262,18.7306,-6.12632e-10,0.00717117,0.00153303,3.72227e-08,-0.000175468,1.2813e-07,3.70309e-06,-0.0105701,1.55131e-05,0,1,0,0,-1
382.402,372.31,1.98977,-18.7297,-5.29299e-07,-0.134267,0.198926,-1.78636e-05,-0.00286573,18.7302,-5.79931e-10,0.00717078,0.00153303,1.63505e-08,-0.000194875,-1.32544e-08,-1.04361e-05,-0.00970352,-7.06922e-05,0,1,0,0,-1
382.364,372.31,1.98977,-18.7293,-5.66725e-07,-0.134264,0.19891,-1.77093e-05,-0.00236538,18.7298,-5.8792e-10,0.00717035,0.00153303,-3.99479e-09,-0.000214825,-1.1935e-07,-1.01727e-05,-0.00997491,-5.30476e-05,0,1,0,0,-1
382.327,372.31,1.98977,-18.7289,-5.60084e-07,-0.134262,0.198903,6.63655e-06,-0.00296018,18.7294,-5.79316e-10,0.00716989,0.00153303,4.302e-09,-0.000232303,-3.34672e-08,4.14839e-06,-0.00873904,4.29412e-05,0,1,0,0,-1
382.289,372.31,1.98977,-18.7285,-5.05013e-07,-0.134258,0.198893,3.04808e-05,-0.00245952,18.729,-5.00838e-10,0.00716939,0.00153303,3.92393e-08,-0.000250277,1.3133e-07,1.74687e-05,-0.0089868,8.23983e-05,0,1,0,0,-1
382.252,372.31,1.98977,-18.7281,-4.8747e-07,-0.134252,0.198883,6.21211e-06,-0.0013829,18.7286,-4.08134e-10,0.00716886,0.00153303,4.63517e-08,-0.000266563,1.23492e-07,3.55619e-06,-0.00814309,-3.91895e-06,0,1,0,0,-1
382.215,372.31,1.98977,-18.7277,-5.20536e-07,-0.134245,0.198886,-1.78636e-05,-0.00194004,18.7282,-3.56082e-10,0.00716829,0.00153303,2.60261e-08,-0.000281776,-2.57367e-08,-1.01628e-05,-0.00760642,-7.46141e-05,0,1,0,0,-1
382.177,372.31,1.98977,-18.7273,-5.57962e-07,-0.134239,0.198879,-1.75549e-05,-0.00195887,18.7278,-3.45466e-10,0.0071677,0.00153303,5.30816e-09,-0.00029666,-9.68568e-08,-1.0359e-05,-0.00744209,-3.556e-05,0,1,0,0,-1
382.14,372.309,1.98977,-18.7269,-5.48396e-07,-0.134231,0.198857,6.67513e-06,-0.00142056,18.7274,-3.18306e-10,0.00716708,0.00153303,1.35799e-08,-0.000310494,8.46313e-09,4.13589e-06,-0.00691713,5.26599e-05,0,1,0,0,-1
382.102,372.309,1.98977,-18.7265,-5.37394e-07,-0.134222,0.198865,6.63654e-06,-0.00142056,18.727,-2.76623e-10,0.00716643,0.00153303,2.08411e-08,-0.000323983,1.01881e-07,3.63057e-06,-0.00674427,4.67087e-05,0,1,0,0,-1
382.065,372.309,1.98977,-18.7261,-5.7046e-07,-0.134214,0.198873,-1.75935e-05,-0.00197771,18.7266,-2.76646e-10,0.00716576,0.00153303,-1.12459e-11,-0.000336349,1.49311e-08,-1.04262e-05,-0.00618322,-4.34747e-05,0,1,0,0,-1
382.027,372.309,1.98977,-18.7257,-6.04963e-07,-0.134205,0.198835,-1.7825e-05,-0.00199654,18.7262,-3.19022e-10,0.00716506,0.00153303,-2.11879e-08,-0.000346833,-1.26351e-07,-1.05883e-05,-0.00524186,-7.06411e-05,0,1,0,0,-1
381.99,372.309,1.98977,-18.7253,-5.95396e-07,-0.134196,0.19881,6.28933e-06,-0.00201537,18.7258,-3.45804e-10,0.00716435,0.00153303,-1.33909e-08,-0.000358375,-1.14242e-07,3.89847e-06,-0.00577101,6.05433e-06,0,1,0,0,-1
381.952,372.309,1.98977,-18.7249,-5.39581e-07,-0.134186,0.198832,3.04808e-05,-0.00147706,18.7254,-3.01922e-10,0.00716361,0.00153303,2.19407e-08,-0.000367341,4.68364e-08,1.76658e-05,-0.00448298,8.05394e-05,0,1,0,0,-1
381.915,372.309,1.98977,-18.7245,-5.24219e-07,-0.134174,0.198853,6.59796e-06,-0.000920852,18.725,-2.42454e-10,0.00716286,0.00153303,2.97342e-08,-0.00037664,1.12864e-07,3.89671e-06,-0.00464991,3.30139e-05,0,1,0,0,-1
381.878,372.309,1.98977,-18.7241,-5.54361e-07,-0.13416,0.198838,-1.77093e-05,-0.000344579,18.7246,-2.23432e-10,0.00716209,0.00153303,9.51089e-09,-0.000384795,6.45184e-09,-1.01116e-05,-0.00407712,-5.32062e-05,0,1,0,0,-1
381.84,372.309,1.98977,-18.7237,-5.88864e-07,-0.134148,0.198803,-1.77478e-05,-0.000864068,18.7242,-2.45162e-10,0.0071613,0.00153303,-1.08647e-08,-0.000393205,-1.15341e-07,-1.01878e-05,-0.00420538,-6.08962e-05,0,1,0,0,-1
381.803,372.309,1.98977,-18.7233,-5.79297e-07,-0.134135,0.19878,6.48223e-06,-0.000845553,18.7238,-2.52014e-10,0.0071605,0.00153303,-3.42606e-09,-0.000399691,-7.22758e-08,3.71933e-06,-0.00324285,2.15324e-05,0,1,0,0,-1
381.765,372.309,1.98977,-18.7229,-5.21301e-07,-0.134121,0.198775,3.0365e-05,-0.000826421,18.7234,-1.89073e-10,0.00715969,0.00153303,3.14703e-08,-0.000405701,8.50325e-08,1.74482e-05,-0.00300513,7.86541e-05,0,1,0,0,-1
381.728,372.309,1.98977,-18.7225,-5.03015e-07,-0.134107,0.198773,6.40503e-06,-0.000529028,18.723,1.97608e-09,0.00715887,0.00153303,1.08258e-06,-0.000411626,1.16187e-07,0.000525553,-0.00296205,1.55774e-05,0,1,0,0,-1
381.69,372.309,1.98977,-18.7221,-5.33159e-07,-0.134093,0.19876,-1.77479e-05,-0.000500791,18.7226,2.11337e-09,0.00715804,0.00153303,6.86463e-08,-0.000415591,-5.80548e-09,-0.000506965,-0.00198272,-6.09964e-05,0,1,0,0,-1
381.653,372.309,1.98977,-18.7217,-5.67661e-07,-0.134079,0.198736,-1.75935e-05,-0.000751124,18.7222,2.20947e-09,0.0071572,0.00153303,4.80486e-08,-0.000420142,-1.00491e-07,-1.02989e-05,-0.00227538,-4.73429e-05,0,1,0,0,-1
381.615,372.309,1.98977,-18.7213,-5.58094e-07,-0.134064,0.198723,6.63655e-06,-0.000732302,18.7218,2.32182e-09,0.00715635,0.00153303,5.61754e-08,-0.000424214,-2.63341e-08,4.0634e-06,-0.00203632,3.70785e-05,0,1,0,0,-1
381.578,372.309,1.98977,-18.7209,-4.95739e-07,-0.13405,0.198717,3.03264e-05,-0.000713479,18.7214,2.50405e-09,0.0071555,0.00153303,9.11147e-08,-0.000426318,1.23111e-07,1.74697e-05,-0.00105162,7.47225e-05,0,1,0,0,-1
381.541,372.308,1.98977,-18.7205,-4.77453e-07,-0.134034,0.198708,6.2121e-06,-0.000137516,18.721,2.70151e-09,0.00715464,0.00153303,9.87327e-08,-0.00042867,1.23055e-07,3.80896e-06,-0.00117629,-2.80498e-08,0,1,0,0,-1
381.503,372.308,1.98977,-18.7201,-5.07597e-07,-0.13402,0.198694,-1.7825e-05,-0.000657315,18.7206,2.85663e-09,0.00715378,0.00153303,7.75562e-08,-0.000431237,-6.8216e-09,-1.05883e-05,-0.00128329,-6.49382e-05,0,1,0,0,-1
381.466,372.308,1.98977,-18.7198,-5.421e-07,-0.134005,0.19867,-1.75935e-05,-0.000638801,18.7202,2.9699e-09,0.00715291,0.00153303,5.66395e-08,-0.000431828,-7.79795e-08,-1.04583e-05,-0.000295606,-3.5579e-05,0,1,0,0,-1
381.428,372.308,1.98977,-18.7194,-5.30353e-07,-0.133989,0.198658,6.67512e-06,-6.28378e-05,18.7198,3.09978e-09,0.00715205,0.00153303,6.49366e-08,-0.000432667,1.17352e-08,4.14854e-06,-0.000419538,4.48574e-05,0,1,0,0,-1
381.391,372.308,1.98977,-18.719,-5.16426e-07,-0.133975,0.198654,6.59795e-06,-0.00113916,18.7194,3.24492e-09,0.00715118,0.00153303,7.25724e-08,-0.000432948,9.74446e-08,3.81793e-06,-0.000140265,4.28547e-05,0,1,0,0,-1
381.353,372.308,1.98977,-18.7186,-5.46571e-07,-0.133957,0.198646,-1.75935e-05,0.000531948,18.719,3.34992e-09,0.00715032,0.00153303,5.24962e-08,-0.000432067,1.82332e-08,-1.00381e-05,0.00044008,-3.96057e-05,0,1,0,0,-1
381.316,372.308,1.98977,-18.7182,-5.81073e-07,-0.133939,0.198629,-1.7825e-05,0.00114588,18.7186,3.41339e-09,0.00714945,0.00153303,3.17373e-08,-0.000431435,-1.11415e-07,-1.03795e-05,0.000316061,-6.4824e-05,0,1,0,0,-1
381.278,372.308,1.98977,-18.7178,-5.71505e-07,-0.13392,0.198601,6.21215e-06,0.00122087,18.7182,3.49144e-09,0.00714859,0.00153303,3.90238e-08,-0.000430297,-1.03187e-07,3.64325e-06,0.000569025,4.11373e-06,0,1,0,0,-1
381.241,372.308,1.98977,-18.7174,-5.15371e-07,-0.133903,0.198584,3.03264e-05,0.000739347,18.7179,3.63994e-09,0.00714774,0.00153303,7.42536e-08,-0.000427881,4.64009e-08,1.76149e-05,0.00120827,7.47942e-05,0,1,0,0,-1
381.204,372.308,1.98977,-18.717,-4.99265e-07,-0.133886,0.198581,6.52078e-06,0.000238684,18.7175,3.80322e-09,0.00714689,0.00153303,8.16386e-08,-0.000425658,1.08608e-07,3.69253e-06,0.00111118,3.11033e-05,0,1,0,0,-1
381.166,372.308,1.98977,-18.7166,-5.2941e-07,-0.133868,0.19858,-1.76707e-05,0.00138969,18.7171,3.92623e-09,0.00714604,0.00153303,6.15052e-08,-0.000422997,5.92326e-09,-1.00667e-05,0.00133075,-5.13422e-05,0,1,0,0,-1
381.129,372.308,1.98977,-18.7162,-5.63913e-07,-0.13385,0.19858,-1.77864e-05,0.000908163,18.7167,4.00935e-09,0.0071452,0.00153303,4.1558e-08,-0.000420556,-1.12071e-07,-9.97357e-06,0.0012203,-5.89973e-05,0,1,0,0,-1
381.091,372.308,1.98977,-18.7158,-5.54344e-07,-0.133831,0.19857,6.36647e-06,0.00152178,18.7163,4.10774e-09,0.00714436,0.00153303,4.9194e-08,-0.000416924,-7.27598e-08,3.81798e-06,0.00181601,1.96558e-05,0,1,0,0,-1
381.054,372.308,1.98977,-18.7154,-5.38871e-07,-0.133813,0.198531,8.41136e-06,0.00131883,18.7159,2.16966e-09,0.00714354,0.00153303,-9.69039e-07,-0.00041314,1.22478e-07,-0.000509117,0.00189216,9.76188e-05,0,1,0,0,-1
381.016,372.308,1.98977,-18.715,-5.2245e-07,-0.133795,0.198503,5.63338e-06,0.00138441,18.7155,2.23167e-09,0.00714272,0.00153303,3.10035e-08,-0.000408861,1.58684e-07,0.000500021,0.00213932,1.8103e-05,0,1,0,0,-1
380.979,372.308,1.98977,-18.7146,-5.09438e-07,-0.133777,0.198497,3.43415e-06,0.00117204,18.7151,2.30115e-09,0.00714191,0.00153303,3.47439e-08,-0.000404455,-3.99862e-09,1.87016e-06,0.00220319,-8.13412e-05,0,1,0,0,-1
380.941,372.307,1.98977,-18.7142,-5.43941e-07,-0.133759,0.198499,-1.76321e-05,0.00122852,18.7147,2.32885e-09,0.00714111,0.00153303,1.38506e-08,-0.000399578,-1.0651e-07,-1.04466e-05,0.00243863,-5.12556e-05,0,1,0,0,-1
380.904,372.307,1.98977,-18.7138,-5.34372e-07,-0.133742,0.19849,6.59796e-06,0.00128469,18.7143,2.37257e-09,0.00714032,0.00153303,2.18575e-08,-0.000394226,-3.61528e-08,4.00346e-06,0.00267607,3.51785e-05,0,1,0,0,-1
380.867,372.307,1.98977,-18.7134,-5.22624e-07,-0.133724,0.198467,6.79087e-06,0.00134147,18.7139,2.4321e-09,0.00713955,0.00153303,2.97677e-08,-0.000388393,7.68869e-08,3.95508e-06,0.00291632,5.65198e-05,0,1,0,0,-1
380.829,372.307,1.98977,-18.713,-5.54948e-07,-0.133706,0.198448,-1.7362e-05,0.00195509,18.7135,2.45228e-09,0.00713878,0.00153303,1.00876e-08,-0.000382858,3.65391e-08,-9.84004e-06,0.00276757,-2.01739e-05,0,1,0,0,-1
380.792,372.307,1.98977,-18.7126,-5.87272e-07,-0.13369,0.198434,-1.77864e-05,0.000916117,18.7131,2.43141e-09,0.00713803,0.00153303,-1.04329e-08,-0.000376812,-9.71842e-08,-1.02603e-05,0.00302282,-6.68616e-05,0,1,0,0,-1
380.754,372.307,1.98977,-18.7122,-5.79565e-07,-0.133672,0.19843,6.05782e-06,0.00206743,18.7127,2.4245e-09,0.00713729,0.00153303,-3.4563e-09,-0.000370377,-1.23983e-07,3.48829e-06,0.00321777,-1.33994e-05,0,1,0,0,-1
380.717,372.307,1.98977,-18.7118,-5.2343e-07,-0.133655,0.198413,3.02493e-05,0.00158591,18.7123,2.48891e-09,0.00713656,0.00153303,3.22018e-08,-0.000364206,1.40213e-08,1.78291e-05,0.00308538,6.90021e-05,0,1,0,0,-1
