pos_X,pos_Y,pos_Z,vel_X,vel_Y,vel_Z,acl_X,acl_Y,acl_Z,velocity,roll_X,pitch_Y,yaw_Z,roll_X_rate,pitch_Y_rate,yaw_Z_rate,roll_X_acl,pitch_Y_acl,yaw_Z_acl,steerCmd,wheel_rgt,wheel_lft,aclCmd,brakeCmd,clutchCmd,geraCmd
237.82,12.423,0.388673,14,-0.0250929,-0.00238867,15.2578,-0.155164,-0.0268871,14,-0.000239066,-0.000411531,-0.00510526,0.00149033,-0.0335658,0.00932365,0.0167674,-0.250169,0.281804,-0.0161267,-0.00591075,-0.00589098,1,0,0,1
237.96,12.422,0.388658,14,-0.0269527,-0.00728491,16.222,-0.0866706,-0.0263936,14,-0.000219798,-0.000775513,-0.00544044,0.00192679,-0.0363982,-0.033518,0.0436455,-0.283242,-4.28416,-0.0161267,-0.00591075,-0.00589098,1,0,0,1
238.1,12.421,0.388641,14,-0.0226127,-0.0125121,18.1068,-0.0644952,-0.0273485,14,-0.000197115,-0.00118679,-0.00586974,0.00226833,-0.0411275,-0.0429299,0.0341541,-0.47293,-0.941197,-0.0161267,-0.00591075,-0.00589098,1,0,0,1
238.24,12.42,0.388623,14,-0.0208028,-0.0184254,13.52,-0.440115,-0.0317628,14,-0.000194925,-0.0015401,-0.00592582,0.000219047,-0.0353315,-0.00560803,-0.204928,0.579603,3.73219,-0.0175142,-0.00641929,-0.00639598,1,0,0,1
238.379,12.4189,0.388602,13.9633,-0.0258192,-0.023607,-3.66365,-0.580159,-0.0235436,13.9634,-0.000216014,-0.00151777,-0.00585846,-0.00210891,0.00223329,0.00673668,-0.232795,3.75648,1.23447,-0.0175142,-0.00641929,-0.00639598,1,0,0,1
238.519,12.4178,0.388584,13.9753,-0.0294346,-0.0230081,1.19714,-0.267477,0.0287796,13.9754,-0.000234952,-0.00127373,-0.00614486,-0.00189385,0.024404,-0.02864,0.0215052,2.21707,-3.53767,-0.0175142,-0.00641929,-0.00639598,1,0,0,1
238.659,12.4167,0.388574,14,-0.0271814,-0.018849,17.7415,-0.204599,0.055355,14,-0.000247607,-0.00115806,-0.00658956,-0.00126543,0.0115674,-0.0444707,0.062842,-1.28366,-1.58307,-0.0179599,-0.00658264,-0.00655813,0.610031,0,0,1
238.799,12.4155,0.388569,14,-0.0229209,-0.0167098,16.9243,-0.224244,0.0322576,14,-0.000256077,-0.00113749,-0.00672204,-0.00084709,0.00205675,-0.0132477,0.0418342,-0.95106,3.1223,-0.0179599,-0.00658264,-0.00655813,0.610031,0,0,1
238.939,12.4144,0.388568,14,-0.0243228,-0.0160941,15.5981,-0.352755,0.0149933,14,-0.000268434,-0.00117213,-0.00669229,-0.00123566,-0.00346428,0.00297496,-0.0388568,-0.552103,1.62227,-0.0179599,-0.00658264,-0.00655813,0.610031,0,0,1
239.079,12.4132,0.388567,14,-0.0255859,-0.0165025,3.79347,-0.0916033,0.00325197,14,-0.000267852,-0.00103361,-0.00699255,5.81894e-05,0.0138522,-0.0300259,0.129385,1.73165,-3.30008,-0.0180311,-0.00660874,-0.00658403,1,0,0,1
239.219,12.412,0.388569,14,-0.0209097,-0.0143006,3.65679,0.0418016,0.0223667,14,-0.00025007,-0.000752612,-0.00770053,0.00177819,0.0280998,-0.0707979,0.172,1.42476,-4.0772,-0.0180311,-0.00660874,-0.00658403,1,0,0,1
