pos_X,pos_Y,pos_Z,vel_X,vel_Y,vel_Z,acl_X,acl_Y,acl_Z,velocity,roll_X,pitch_Y,yaw_Z,roll_X_rate,pitch_Y_rate,yaw_Z_rate,roll_X_acl,pitch_Y_acl,yaw_Z_acl,steerCmd,wheel_rgt,wheel_lft,aclCmd,brakeCmd,clutchCmd,geraCmd
36.3288,17.083,0.396557,0.00230698,1.59601e-07,2.41792,0.879282,-2.87335e-05,-9.80638,2.41792,7.12428e-10,0.00769383,-0.499996,9.23082e-08,0.111505,2.11524e-09,-1.66304e-05,-0.154496,2.47515e-05,0,0,-0,0,1,0,0
36.3288,17.0829,0.401354,0.00191866,1.60033e-07,2.39831,0.07545,-6.98653e-09,-9.80636,2.39831,8.97044e-10,0.00791684,-0.499996,9.23082e-08,0.111505,2.11524e-09,0,-1.84502e-09,0,0,0,-0,0,1,0,0
36.3288,17.0829,0.406126,-0.01189,-9.80405e-07,2.38624,-6.63689,-0.000570839,-6.03563,2.38627,-2.40063e-10,0.00813436,-0.499996,-5.68553e-07,0.108758,-1.06295e-06,-0.000330431,-1.37361,-0.000532531,0,0,-0,0,1,0,0
36.3288,17.0829,0.410864,-0.0211888,-1.17014e-06,2.36859,-4.38988,-9.3609e-05,-8.82339,2.36868,-1.59363e-09,0.0083525,-0.499996,-6.76785e-07,0.109072,-1.23542e-06,-5.41161e-05,0.157184,-8.62369e-05,0,0,-0,0,1,0,0
36.3288,17.0829,0.415562,-0.0162381,-1.04792e-07,2.34929,2.7337,0.000534245,-9.64433,2.34935,-1.71015e-09,0.00856818,-0.499996,-5.82582e-08,0.107838,-2.35748e-07,0.000309264,-0.617069,0.000499837,0,0,-0,0,1,0,0
36.3288,17.0829,0.420222,-0.0157629,9.05433e-09,2.32968,0.490945,5.70274e-05,-9.80629,2.32973,-1.69466e-09,0.00878354,-0.499996,7.74711e-09,0.107682,-1.29326e-07,3.30027e-05,-0.0782554,5.32107e-05,0,0,-0,0,1,0,0
36.3288,17.0829,0.424842,-0.0160923,9.24008e-09,2.31006,0.0861361,1.66189e-08,-9.80627,2.31012,-1.67916e-09,0.0089989,-0.499996,7.74711e-09,0.107682,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.3288,17.0829,0.429423,-0.0164133,9.42523e-09,2.29045,0.088248,1.64669e-08,-9.80625,2.2905,-1.66367e-09,0.00921427,-0.499996,7.74711e-09,0.107682,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.3288,17.0829,0.433965,-0.0167259,9.60976e-09,2.27083,0.0903599,1.6315e-08,-9.80623,2.27089,-1.64817e-09,0.00942963,-0.499996,7.74711e-09,0.107682,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.3289,17.0829,0.438467,-0.01703,9.79369e-09,2.25121,0.0924718,1.61631e-08,-9.80621,2.25128,-1.63268e-09,0.00964499,-0.499996,7.74711e-09,0.107682,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.3289,17.0829,0.442931,-0.0173257,9.97701e-09,2.2316,0.0945837,1.60111e-08,-9.80619,2.23167,-1.61718e-09,0.00986035,-0.499996,7.74711e-09,0.107682,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.3289,17.0829,0.447355,-0.0176129,1.01597e-08,2.21198,0.0966956,1.58592e-08,-9.80617,2.21205,-1.60169e-09,0.0100757,-0.499996,7.74711e-09,0.107682,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.3289,17.0829,0.45174,-0.0178916,1.03418e-08,2.19237,0.0988075,1.57072e-08,-9.80615,2.19244,-1.5862e-09,0.0102911,-0.499996,7.74711e-09,0.107682,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.3289,17.0829,0.456085,-0.0181619,1.05233e-08,2.17275,0.100919,1.55553e-08,-9.80613,2.17283,-1.5707e-09,0.0105064,-0.499996,7.74711e-09,0.107682,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.3289,17.0829,0.460392,-0.0184238,1.07042e-08,2.15313,0.103031,1.54033e-08,-9.80611,2.15321,-1.55521e-09,0.0107218,-0.499996,7.74711e-09,0.107682,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.3289,17.0829,0.464659,-0.0186772,1.08845e-08,2.13352,0.105143,1.52514e-08,-9.80609,2.1336,-1.53971e-09,0.0109372,-0.499996,7.74711e-09,0.107682,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.3289,17.0829,0.468887,-0.0189222,1.08313e-08,2.1139,0.107255,1.50994e-08,-9.80606,2.11399,-1.52422e-09,0.0111525,-0.499996,7.74711e-09,0.107682,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.3289,17.0829,0.473076,-0.0191587,1.07776e-08,2.09428,0.109367,1.49475e-08,-9.80604,2.09437,-1.50872e-09,0.0113679,-0.499996,7.74711e-09,0.107682,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.3289,17.0829,0.477225,-0.0193868,1.07232e-08,2.07467,0.111479,1.47955e-08,-9.80602,2.07476,-1.49323e-09,0.0115833,-0.499996,7.74711e-09,0.107682,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.3289,17.0829,0.481335,-0.0196064,1.06682e-08,2.05505,0.113591,1.46436e-08,-9.80599,2.05515,-1.47774e-09,0.0117986,-0.499996,7.74711e-09,0.107682,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.3289,17.0829,0.485406,-0.0198176,1.0729e-08,2.03544,0.115702,1.44916e-08,-9.80597,2.03553,-1.46224e-09,0.012014,-0.499996,7.74711e-09,0.107682,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.3289,17.0829,0.489438,-0.0200203,1.06728e-08,2.01582,0.117814,1.43397e-08,-9.80594,2.01592,-1.44675e-09,0.0122293,-0.499996,7.74711e-09,0.107682,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.329,17.0829,0.493431,-0.0202146,1.0616e-08,1.9962,0.119926,1.41877e-08,-9.80592,1.99631,-1.43125e-09,0.0124447,-0.499996,7.74711e-09,0.107682,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.329,17.0829,0.497384,-0.0204004,1.05586e-08,1.97659,0.122038,1.40358e-08,-9.80589,1.97669,-1.41576e-09,0.0126601,-0.499996,7.74711e-09,0.107682,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.329,17.0829,0.501298,-0.0205778,1.0617e-08,1.95697,0.12415,1.38839e-08,-9.80586,1.95708,-1.40026e-09,0.0128754,-0.499996,7.74711e-09,0.107682,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.329,17.0829,0.505173,-0.0207468,1.05584e-08,1.93736,0.126262,1.37319e-08,-9.80584,1.93747,-1.38477e-09,0.0130908,-0.499996,7.74711e-09,0.107682,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.329,17.0828,0.508893,-0.0209072,1.06959e-08,1.85969,0.128373,1.358e-08,-38.8308,1.85981,-1.36928e-09,0.0132317,-0.499996,7.74711e-09,0.07046,-1.29326e-07,0,-18.6108,0,0,0,-0,0,1,0,0
36.329,17.0828,0.512573,-0.0209098,1.07516e-08,1.84007,0.129755,1.3428e-08,-9.80579,1.84019,-1.35378e-09,0.0133726,-0.499996,7.74711e-09,0.07046,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.329,17.0828,0.516214,-0.0209068,1.08067e-08,1.82046,0.131137,1.32761e-08,-9.80577,1.82058,-1.33829e-09,0.0135136,-0.499996,7.74711e-09,0.07046,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.329,17.0828,0.519816,-0.0208983,1.08611e-08,1.80085,0.132519,1.31241e-08,-9.80575,1.80097,-1.32279e-09,0.0136545,-0.499996,7.74711e-09,0.07046,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.329,17.0828,0.523379,-0.0208843,1.0915e-08,1.78123,0.133901,1.29722e-08,-9.80574,1.78135,-1.3073e-09,0.0137954,-0.499996,7.74711e-09,0.07046,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.329,17.0828,0.526902,-0.0208648,1.09682e-08,1.76162,0.135282,1.28202e-08,-9.80572,1.76174,-1.2918e-09,0.0139363,-0.499996,7.74711e-09,0.07046,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.329,17.0828,0.530387,-0.0208397,1.10209e-08,1.742,0.136664,1.26683e-08,-9.8057,1.74213,-1.27631e-09,0.0140772,-0.499996,7.74711e-09,0.07046,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.329,17.0828,0.533832,-0.0208091,1.10729e-08,1.72239,0.138046,1.25163e-08,-9.80568,1.72251,-1.26082e-09,0.0142182,-0.499996,7.74711e-09,0.07046,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.329,17.0828,0.537238,-0.0207729,1.12407e-08,1.70277,0.139428,1.23644e-08,-9.80566,1.7029,-1.24532e-09,0.0143591,-0.499996,7.74711e-09,0.07046,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.3291,17.0828,0.540604,-0.0207313,1.11751e-08,1.68316,0.14081,1.22124e-08,-9.80564,1.68329,-1.22983e-09,0.0145,-0.499996,7.74711e-09,0.07046,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.3291,17.0828,0.543931,-0.0206841,1.12253e-08,1.66355,0.142192,1.20605e-08,-9.80562,1.66367,-1.21433e-09,0.0146409,-0.499996,7.74711e-09,0.07046,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.3291,17.0828,0.54722,-0.0206314,1.12749e-08,1.64393,0.143573,1.19085e-08,-9.8056,1.64406,-1.19884e-09,0.0147818,-0.499996,7.74711e-09,0.07046,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.3291,17.0828,0.550468,-0.0205731,1.13239e-08,1.62432,0.144955,1.17566e-08,-9.80558,1.62445,-1.18334e-09,0.0149228,-0.499996,7.74711e-09,0.07046,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.3291,17.0828,0.553678,-0.0205093,1.13723e-08,1.6047,0.146337,1.16046e-08,-9.80556,1.60483,-1.16785e-09,0.0150637,-0.499996,7.74711e-09,0.07046,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.3291,17.0828,0.556849,-0.02044,1.142e-08,1.58509,0.147719,1.14527e-08,-9.80554,1.58522,-1.15236e-09,0.0152046,-0.499996,7.74711e-09,0.07046,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.3291,17.0828,0.55998,-0.0203652,1.14672e-08,1.56548,0.149101,1.13008e-08,-9.80552,1.56561,-1.13686e-09,0.0153455,-0.499996,7.74711e-09,0.07046,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.3291,17.0828,0.563072,-0.0202849,1.16302e-08,1.54586,0.150482,1.11488e-08,-9.8055,1.546,-1.12137e-09,0.0154864,-0.499996,7.74711e-09,0.07046,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
36.3291,17.0828,0.566124,-0.020199,1.16761e-08,1.52625,0.151864,1.09969e-08,-9.80547,1.52638,-1.10587e-09,0.0156274,-0.499996,7.74711e-09,0.07046,-1.29326e-07,0,0,0,0,0,-0,0,1,0,0
