time,x,y,z,angle,steerValue,wheelAngle
56.722,-2.328,-0.001,571.126,4.442,0.057,2.565
56.725,-2.325,-0.001,571.167,4.459,0.057,2.565
56.730,-2.321,-0.001,571.239,4.489,0.057,2.565
56.733,-2.318,-0.001,571.281,4.506,0.057,2.565
56.736,-2.315,-0.001,571.323,4.524,0.057,2.565
56.741,-2.311,-0.001,571.394,4.553,0.057,2.565
56.744,-2.308,-0.001,571.429,4.567,0.057,2.565
56.747,-2.305,-0.001,571.477,4.587,0.057,2.565
56.750,-2.303,-0.001,571.519,4.604,0.057,2.565
56.754,-2.299,-0.001,571.573,4.626,0.057,2.565
56.757,-2.296,-0.001,571.615,4.644,0.057,2.563
56.760,-2.294,-0.001,571.659,4.662,0.057,2.563
56.765,-2.289,-0.001,571.727,4.690,0.057,2.559
56.768,-2.286,-0.001,571.770,4.708,0.057,2.558
56.771,-2.284,-0.001,571.809,4.724,0.057,2.558
56.774,-2.281,-0.001,571.851,4.741,0.057,2.558
56.777,-2.278,-0.001,571.896,4.759,0.057,2.558
56.782,-2.273,-0.001,571.964,4.787,0.057,2.558
56.785,-2.270,-0.001,572.005,4.804,0.057,2.556
56.788,-2.267,-0.001,572.048,4.821,0.057,2.556
56.791,-2.265,-0.001,572.089,4.838,0.057,2.556
56.796,-2.260,-0.001,572.160,4.867,0.057,2.556
56.799,-2.257,-0.001,572.202,4.884,0.057,2.556
56.802,-2.254,-0.001,572.244,4.901,0.057,2.556
56.807,-2.249,-0.001,572.314,4.930,0.057,2.556
56.809,-2.247,-0.001,572.344,4.942,0.057,2.556
56.812,-2.244,-0.001,572.390,4.961,0.057,2.556
56.817,-2.239,-0.001,572.460,4.989,0.057,2.556
56.820,-2.237,-0.001,572.490,5.002,0.057,2.556
56.822,-2.234,-0.001,572.528,5.017,0.057,2.556
56.827,-2.229,-0.001,572.600,5.047,0.057,2.552
56.830,-2.226,-0.001,572.640,5.063,0.057,2.552
56.833,-2.223,-0.001,572.682,5.080,0.057,2.552
56.836,-2.220,-0.001,572.724,5.097,0.057,2.552
56.841,-2.215,-0.001,572.794,5.125,0.057,2.550
56.844,-2.212,-0.001,572.825,5.138,0.057,2.550
56.850,-2.205,-0.001,572.922,5.177,0.057,2.550
56.852,-2.203,-0.001,572.948,5.188,0.057,2.550
56.855,-2.200,-0.001,572.987,5.204,0.057,2.550
56.858,-2.197,-0.001,573.031,5.222,0.057,2.550
56.863,-2.192,-0.001,573.099,5.249,0.057,2.550
56.866,-2.189,-0.001,573.141,5.266,0.057,2.550
56.869,-2.186,-0.001,573.184,5.284,0.057,2.550
56.874,-2.180,-0.001,573.252,5.311,0.057,2.550
56.877,-2.177,-0.001,573.295,5.329,0.057,2.550
56.880,-2.174,-0.001,573.336,5.346,0.057,2.550
56.885,-2.169,-0.001,573.405,5.373,0.057,2.550
56.888,-2.165,-0.001,573.447,5.391,0.057,2.550
56.891,-2.162,-0.001,573.488,5.407,0.057,2.550
56.896,-2.157,-0.001,573.558,5.436,0.057,2.550
56.898,-2.155,-0.001,573.585,5.447,0.057,2.550
56.901,-2.151,-0.001,573.628,5.464,0.057,2.550
56.906,-2.146,-0.001,573.697,5.492,0.057,2.550
56.909,-2.143,-0.001,573.735,5.508,0.057,2.546
56.912,-2.140,-0.001,573.773,5.523,0.057,2.546
56.917,-2.134,-0.001,573.844,5.552,0.057,2.546
56.920,-2.131,-0.001,573.886,5.570,0.057,2.546
56.923,-2.127,-0.001,573.926,5.586,0.057,2.545
56.926,-2.124,-0.001,573.969,5.604,0.057,2.545
56.931,-2.118,-0.001,574.039,5.633,0.057,2.543
56.934,-2.115,-0.001,574.081,5.650,0.057,2.543
56.937,-2.111,-0.001,574.124,5.668,0.056,2.539
56.942,-2.106,-0.001,574.193,5.696,0.056,2.539
56.944,-2.103,-0.001,574.227,5.710,0.056,2.539
56.948,-2.098,-0.001,574.285,5.734,0.056,2.539
56.951,-2.095,-0.001,574.325,5.750,0.056,2.539
56.954,-2.091,-0.001,574.367,5.768,0.056,2.539
56.957,-2.087,-0.001,574.412,5.786,0.056,2.539
56.962,-2.081,-0.001,574.480,5.814,0.056,2.539
56.965,-2.078,-0.001,574.523,5.832,0.056,2.537
56.968,-2.074,-0.001,574.566,5.850,0.056,2.537
56.973,-2.068,-0.001,574.635,5.878,0.056,2.537
56.976,-2.065,-0.001,574.677,5.895,0.056,2.535
56.979,-2.061,-0.001,574.718,5.912,0.056,2.532
56.984,-2.055,-0.001,574.789,5.941,0.056,2.530
56.986,-2.052,-0.001,574.821,5.954,0.056,2.528
56.989,-2.049,-0.001,574.857,5.969,0.056,2.524
56.992,-2.045,-0.001,574.900,5.987,0.056,2.524
56.997,-2.039,-0.001,574.970,6.016,0.056,2.522
56.999,-2.036,-0.001,575.004,6.029,0.056,2.520
57.003,-2.031,-0.001,575.062,6.053,0.056,2.520
57.006,-2.027,-0.001,575.102,6.070,0.056,2.517
57.011,-2.021,-0.001,575.174,6.099,0.056,2.517
57.014,-2.017,-0.001,575.214,6.115,0.056,2.515
57.017,-2.014,-0.001,575.257,6.133,0.056,2.515
57.021,-2.009,-0.001,575.312,6.155,0.056,2.515
57.024,-2.005,-0.001,575.354,6.172,0.056,2.513
57.030,-1.998,-0.001,575.431,6.204,0.056,2.513
57.032,-1.995,-0.001,575.456,6.214,0.056,2.513
57.035,-1.991,-0.001,575.501,6.232,0.056,2.513
57.040,-1.985,-0.001,575.573,6.261,0.056,2.509
57.042,-1.982,-0.001,575.598,6.272,0.056,2.506
57.047,-1.976,-0.001,575.669,6.300,0.056,2.506
57.049,-1.973,-0.001,575.698,6.312,0.056,2.500
57.052,-1.969,-0.001,575.745,6.331,0.056,2.500
57.056,-1.964,-0.001,575.801,6.354,0.056,2.498
57.059,-1.959,-0.001,575.846,6.372,0.055,2.495
57.064,-1.953,-0.001,575.912,6.399,0.055,2.491
57.067,-1.949,-0.001,575.956,6.416,0.055,2.491
57.070,-1.945,-0.001,575.996,6.433,0.055,2.485
57.073,-1.941,-0.001,576.037,6.449,0.055,2.485
57.076,-1.937,-0.001,576.082,6.467,0.055,2.482
57.081,-1.930,-0.001,576.150,6.495,0.055,2.480
57.084,-1.926,-0.001,576.191,6.511,0.055,2.478
57.087,-1.922,-0.001,576.235,6.529,0.055,2.478
57.090,-1.918,-0.001,576.274,6.545,0.055,2.474
57.095,-1.912,-0.001,576.344,6.573,0.055,2.472
57.098,-1.907,-0.001,576.387,6.590,0.055,2.470
57.102,-1.903,-0.001,576.435,6.609,0.055,2.467
57.105,-1.899,-0.001,576.478,6.626,0.055,2.465
57.110,-1.892,-0.001,576.548,6.654,0.055,2.463
57.113,-1.888,-0.001,576.588,6.670,0.055,2.457
57.116,-1.883,-0.001,576.632,6.688,0.055,2.456
57.121,-1.877,-0.001,576.700,6.715,0.054,2.448
57.123,-1.874,-0.001,576.731,6.728,0.054,2.443
57.126,-1.870,-0.001,576.769,6.742,0.054,2.441
57.131,-1.863,-0.001,576.838,6.770,0.054,2.435
57.134,-1.859,-0.001,576.880,6.787,0.054,2.430
57.137,-1.854,-0.001,576.922,6.804,0.054,2.420
57.142,-1.847,-0.001,576.990,6.831,0.054,2.417
57.144,-1.844,-0.001,577.024,6.844,0.053,2.407
57.149,-1.837,-0.001,577.090,6.870,0.053,2.402
57.152,-1.833,-0.001,577.131,6.886,0.053,2.394
57.156,-1.827,-0.001,577.186,6.908,0.053,2.385
57.159,-1.823,-0.001,577.228,6.925,0.053,2.378
57.164,-1.816,-0.001,577.298,6.952,0.053,2.376
57.166,-1.812,-0.001,577.338,6.968,0.053,2.363
57.170,-1.807,-0.001,577.381,6.984,0.052,2.361
57.172,-1.803,-0.001,577.420,7.000,0.052,2.350
57.178,-1.796,-0.001,577.492,7.028,0.052,2.344
57.180,-1.791,-0.001,577.532,7.044,0.052,2.333
57.184,-1.787,-0.001,577.576,7.061,0.052,2.326
57.189,-1.779,-0.001,577.645,7.088,0.051,2.315
57.190,-1.777,-0.001,577.671,7.098,0.051,2.305
57.194,-1.772,-0.001,577.715,7.115,0.051,2.298
57.199,-1.765,-0.001,577.784,7.142,0.051,2.291
57.201,-1.760,-0.001,577.825,7.158,0.050,2.272
57.204,-1.756,-0.001,577.866,7.174,0.050,2.255
57.210,-1.748,-0.001,577.937,7.202,0.050,2.248
57.212,-1.745,-0.001,577.968,7.214,0.049,2.224
57.217,-1.738,-0.001,578.035,7.240,0.049,2.211
57.220,-1.733,-0.001,578.076,7.256,0.049,2.192
57.222,-1.729,-0.001,578.116,7.271,0.048,2.176
57.225,-1.724,-0.001,578.157,7.287,0.048,2.170
57.230,-1.716,-0.001,578.228,7.315,0.048,2.159
57.233,-1.712,-0.001,578.269,7.331,0.047,2.133
57.236,-1.707,-0.001,578.310,7.346,0.047,2.116
57.241,-1.700,-0.001,578.381,7.374,0.047,2.105
57.244,-1.695,-0.001,578.425,7.391,0.046,2.088
57.247,-1.690,-0.001,578.464,7.405,0.046,2.076
57.252,-1.682,-0.001,578.534,7.432,0.046,2.061
57.255,-1.678,-0.001,578.576,7.448,0.045,2.037
57.258,-1.673,-0.001,578.618,7.464,0.045,2.003
57.261,-1.668,-0.001,578.661,7.481,0.044,1.996
57.266,-1.660,-0.001,578.730,7.506,0.043,1.944
57.269,-1.656,-0.001,578.766,7.520,0.042,1.907
57.272,-1.652,-0.001,578.807,7.535,0.042,1.886
57.277,-1.643,-0.001,578.878,7.562,0.041,1.846
57.280,-1.639,-0.001,578.919,7.577,0.040,1.807
57.283,-1.634,-0.001,578.960,7.592,0.039,1.771
57.288,-1.626,-0.001,579.034,7.619,0.039,1.749
57.290,-1.622,-0.001,579.063,7.629,0.037,1.673
57.293,-1.618,-0.001,579.103,7.644,0.037,1.664
57.298,-1.610,-0.001,579.173,7.669,0.036,1.625
57.301,-1.605,-0.001,579.214,7.684,0.035,1.564
57.304,-1.600,-0.001,579.253,7.698,0.034,1.543
57.309,-1.592,-0.001,579.323,7.722,0.033,1.503
57.314,-1.584,-0.001,579.394,7.747,0.033,1.464
57.317,-1.579,-0.001,579.435,7.761,0.031,1.399
57.322,-1.571,-0.001,579.507,7.786,0.031,1.377
57.325,-1.566,-0.001,579.546,7.799,0.029,1.319
57.330,-1.558,-0.001,579.616,7.823,0.029,1.289
57.336,-1.548,-0.001,579.700,7.851,0.027,1.217
57.338,-1.544,-0.001,579.728,7.860,0.026,1.160
57.343,-1.535,-0.001,579.803,7.885,0.026,1.152
57.345,-1.532,-0.001,579.835,7.895,0.024,1.098
57.350,-1.524,-0.001,579.902,7.916,0.023,1.050
57.353,-1.519,-0.001,579.942,7.929,0.022,1.011
57.356,-1.513,-0.001,579.987,7.943,0.022,0.985
57.359,-1.508,-0.001,580.030,7.957,0.021,0.948
57.364,-1.500,-0.001,580.098,7.977,0.020,0.915
57.367,-1.495,-0.001,580.138,7.989,0.020,0.882
57.370,-1.490,-0.001,580.184,8.003,0.019,0.863
57.375,-1.482,-0.001,580.249,8.022,0.019,0.835
57.380,-1.473,-0.001,580.320,8.043,0.018,0.793
57.383,-1.468,-0.001,580.359,8.054,0.017,0.748
57.388,-1.460,-0.001,580.432,8.074,0.016,0.735
57.391,-1.455,-0.001,580.470,8.085,0.016,0.698
57.396,-1.446,-0.001,580.541,8.105,0.015,0.687
57.401,-1.438,-0.001,580.611,8.124,0.014,0.652
57.404,-1.432,-0.001,580.653,8.134,0.014,0.626
57.409,-1.424,-0.001,580.723,8.152,0.013,0.602
57.412,-1.419,-0.001,580.763,8.163,0.013,0.579
57.415,-1.414,-0.001,580.804,8.173,0.012,0.553
57.420,-1.405,-0.001,580.875,8.192,0.012,0.542
57.423,-1.400,-0.001,580.916,8.201,0.011,0.503
57.426,-1.395,-0.001,580.959,8.211,0.011,0.489
57.431,-1.386,-0.001,581.026,8.227,0.010,0.461
57.434,-1.381,-0.001,581.068,8.237,0.010,0.431
57.437,-1.376,-0.001,581.111,8.247,0.009,0.413
57.440,-1.370,-0.001,581.152,8.256,0.009,0.392
57.445,-1.362,-0.001,581.221,8.271,0.008,0.374
57.448,-1.356,-0.001,581.263,8.280,0.008,0.351
57.451,-1.351,-0.001,581.304,8.289,0.007,0.331
57.456,-1.342,-0.001,581.374,8.304,0.007,0.329
57.458,-1.339,-0.001,581.404,8.310,0.006,0.290
57.461,-1.334,-0.001,581.444,8.319,0.006,0.279
57.466,-1.325,-0.001,581.513,8.332,0.006,0.270
57.469,-1.320,-0.001,581.554,8.340,0.005,0.244
57.472,-1.313,-0.001,581.604,8.349,0.005,0.227
57.477,-1.304,-0.001,581.674,8.363,0.005,0.212
57.480,-1.299,-0.001,581.715,8.370,0.004,0.184
57.483,-1.294,-0.001,581.757,8.378,0.004,0.177
57.488,-1.285,-0.001,581.824,8.389,0.003,0.157
57.493,-1.276,-0.001,581.896,8.401,0.003,0.142
57.498,-1.268,-0.001,581.963,8.413,0.003,0.118
57.501,-1.262,-0.001,582.004,8.419,0.002,0.103
57.506,-1.253,-0.001,582.072,8.430,0.002,0.081
57.509,-1.248,-0.001,582.114,8.436,0.001,0.062
57.514,-1.239,-0.001,582.183,8.446,0.001,0.055
57.517,-1.234,-0.001,582.226,8.453,0.001,0.032
57.522,-1.225,-0.001,582.294,8.463,0.000,0.012
57.525,-1.220,-0.001,582.334,8.468,0.000,0.001
57.528,-1.214,-0.001,582.380,8.474,0.000,-0.005
57.533,-1.205,-0.001,582.446,8.483,0.000,-0.016
57.536,-1.200,-0.001,582.487,8.488,-0.001,-0.027
57.539,-1.194,-0.001,582.530,8.494,-0.001,-0.027
57.544,-1.185,-0.001,582.599,8.502,-0.001,-0.027
57.548,-1.178,-0.001,582.655,8.508,-0.001,-0.027
57.551,-1.172,-0.001,582.696,8.513,-0.001,-0.032
57.554,-1.167,-0.001,582.737,8.517,-0.001,-0.038
57.557,-1.161,-0.001,582.779,8.522,-0.001,-0.042
57.560,-1.155,-0.001,582.827,8.527,-0.001,-0.047
57.566,-1.146,-0.001,582.899,8.534,-0.001,-0.057
57.569,-1.140,-0.001,582.943,8.538,-0.002,-0.077
57.572,-1.134,-0.001,582.989,8.543,-0.002,-0.083
57.577,-1.124,-0.001,583.060,8.549,-0.002,-0.086
57.580,-1.119,-0.001,583.099,8.553,-0.002,-0.092
57.583,-1.114,-0.001,583.143,8.557,-0.002,-0.101
57.588,-1.104,-0.001,583.212,8.562,-0.002,-0.107
57.591,-1.099,-0.001,583.254,8.565,-0.003,-0.116
57.594,-1.093,-0.001,583.297,8.569,-0.003,-0.121
57.598,-1.085,-0.001,583.358,8.574,-0.003,-0.121
57.601,-1.079,-0.001,583.401,8.577,-0.003,-0.121
57.604,-1.074,-0.001,583.442,8.580,-0.003,-0.121
57.609,-1.064,-0.001,583.513,8.584,-0.003,-0.121
57.612,-1.059,-0.001,583.553,8.587,-0.003,-0.127
57.615,-1.053,-0.001,583.594,8.589,-0.003,-0.127
57.620,-1.044,-0.001,583.666,8.594,-0.003,-0.127
57.623,-1.038,-0.001,583.709,8.596,-0.003,-0.127
57.626,-1.032,-0.001,583.750,8.599,-0.003,-0.127
57.629,-1.027,-0.001,583.790,8.601,-0.003,-0.127
57.634,-1.018,-0.001,583.860,8.604,-0.003,-0.127
57.637,-1.012,-0.001,583.901,8.607,-0.003,-0.127
57.640,-1.006,-0.001,583.944,8.609,-0.003,-0.127
57.645,-0.997,-0.001,584.012,8.612,-0.003,-0.127
57.648,-0.991,-0.001,584.055,8.614,-0.003,-0.127
57.651,-0.986,-0.001,584.096,8.615,-0.003,-0.127
57.656,-0.977,-0.001,584.166,8.618,-0.003,-0.127
57.659,-0.972,-0.001,584.201,8.620,-0.003,-0.127
57.662,-0.966,-0.001,584.243,8.621,-0.003,-0.127
57.667,-0.957,-0.001,584.312,8.624,-0.003,-0.127
57.670,-0.951,-0.001,584.353,8.625,-0.003,-0.127
57.673,-0.945,-0.001,584.396,8.626,-0.003,-0.127
57.678,-0.936,-0.001,584.465,8.629,-0.003,-0.127
57.681,-0.930,-0.001,584.506,8.630,-0.003,-0.127
57.684,-0.924,-0.001,584.550,8.631,-0.003,-0.127
57.689,-0.915,-0.001,584.618,8.633,-0.003,-0.127
57.692,-0.910,-0.001,584.658,8.634,-0.003,-0.127
57.695,-0.903,-0.001,584.704,8.635,-0.003,-0.127
57.700,-0.893,-0.001,584.778,8.637,-0.003,-0.127
57.703,-0.888,-0.001,584.818,8.637,-0.003,-0.127
57.706,-0.882,-0.001,584.861,8.638,-0.003,-0.127
57.709,-0.876,-0.001,584.903,8.639,-0.003,-0.127
57.714,-0.867,-0.001,584.972,8.640,-0.003,-0.127
57.717,-0.861,-0.001,585.015,8.641,-0.003,-0.127
57.722,-0.851,-0.001,585.084,8.642,-0.003,-0.127
57.724,-0.847,-0.001,585.115,8.642,-0.003,-0.127
57.727,-0.842,-0.001,585.155,8.642,-0.003,-0.133
57.732,-0.833,-0.001,585.220,8.643,-0.003,-0.133
57.735,-0.827,-0.001,585.262,8.643,-0.003,-0.133
57.738,-0.821,-0.001,585.304,8.644,-0.003,-0.133
57.743,-0.811,-0.001,585.376,8.644,-0.003,-0.133
57.746,-0.806,-0.001,585.416,8.645,-0.003,-0.133
57.750,-0.799,-0.001,585.465,8.645,-0.003,-0.133
57.752,-0.793,-0.001,585.504,8.645,-0.003,-0.133
57.758,-0.784,-0.001,585.575,8.645,-0.003,-0.133
57.760,-0.778,-0.001,585.617,8.646,-0.003,-0.133
57.765,-0.768,-0.001,585.686,8.646,-0.003,-0.133
57.769,-0.762,-0.001,585.729,8.646,-0.003,-0.133
57.771,-0.757,-0.001,585.768,8.646,-0.003,-0.133
57.775,-0.751,-0.001,585.812,8.646,-0.003,-0.133
57.779,-0.741,-0.001,585.880,8.646,-0.003,-0.133
57.782,-0.736,-0.001,585.920,8.645,-0.003,-0.133
57.785,-0.730,-0.001,585.962,8.645,-0.003,-0.133
57.790,-0.720,-0.001,586.033,8.645,-0.003,-0.133
57.794,-0.714,-0.001,586.075,8.645,-0.003,-0.133
57.796,-0.709,-0.001,586.114,8.645,-0.003,-0.133
57.801,-0.699,-0.001,586.185,8.644,-0.003,-0.133
57.804,-0.693,-0.001,586.225,8.644,-0.003,-0.133
57.808,-0.687,-0.001,586.272,8.644,-0.003,-0.133
57.811,-0.680,-0.001,586.323,8.643,-0.003,-0.133
57.814,-0.674,-0.001,586.363,8.643,-0.003,-0.133
57.819,-0.664,-0.001,586.433,8.642,-0.003,-0.133
57.822,-0.659,-0.001,586.473,8.642,-0.003,-0.133
57.825,-0.653,-0.001,586.514,8.641,-0.003,-0.133
57.830,-0.643,-0.001,586.586,8.641,-0.003,-0.133
57.833,-0.637,-0.001,586.626,8.640,-0.003,-0.133
57.836,-0.631,-0.001,586.667,8.640,-0.003,-0.133
57.839,-0.625,-0.001,586.710,8.639,-0.003,-0.133
57.844,-0.616,-0.001,586.778,8.638,-0.003,-0.133
57.848,-0.609,-0.001,586.825,8.637,-0.003,-0.133
57.850,-0.604,-0.001,586.860,8.637,-0.003,-0.133
57.855,-0.594,-0.001,586.930,8.636,-0.003,-0.133
57.858,-0.588,-0.001,586.972,8.635,-0.003,-0.133
57.861,-0.583,-0.001,587.014,8.635,-0.003,-0.133
57.866,-0.573,-0.001,587.082,8.634,-0.003,-0.133
57.869,-0.567,-0.001,587.125,8.633,-0.003,-0.133
57.872,-0.561,-0.001,587.166,8.632,-0.003,-0.133
57.877,-0.551,-0.001,587.235,8.631,-0.003,-0.133
57.880,-0.545,-0.001,587.276,8.630,-0.003,-0.133
57.883,-0.540,-0.001,587.318,8.629,-0.003,-0.133
57.886,-0.534,-0.001,587.359,8.629,-0.003,-0.136
57.891,-0.524,-0.001,587.429,8.627,-0.003,-0.136
57.894,-0.518,-0.001,587.472,8.626,-0.003,-0.136
57.897,-0.512,-0.001,587.511,8.626,-0.003,-0.136
57.902,-0.502,-0.001,587.583,8.624,-0.003,-0.136
57.905,-0.496,-0.001,587.625,8.623,-0.003,-0.136
57.908,-0.490,-0.001,587.666,8.622,-0.003,-0.136
57.913,-0.480,-0.001,587.735,8.621,-0.003,-0.136
57.916,-0.474,-0.001,587.777,8.620,-0.003,-0.136
57.919,-0.468,-0.001,587.819,8.619,-0.003,-0.142
57.924,-0.459,-0.001,587.888,8.617,-0.003,-0.147
57.927,-0.453,-0.001,587.930,8.616,-0.003,-0.151
57.930,-0.447,-0.001,587.971,8.615,-0.003,-0.151
57.935,-0.437,-0.001,588.040,8.613,-0.003,-0.157
57.938,-0.431,-0.001,588.084,8.612,-0.004,-0.162
57.941,-0.425,-0.001,588.124,8.611,-0.004,-0.166
57.946,-0.415,-0.001,588.194,8.610,-0.004,-0.166
57.948,-0.411,-0.001,588.223,8.609,-0.004,-0.177
57.951,-0.405,-0.001,588.264,8.608,-0.004,-0.177
57.956,-0.395,-0.001,588.333,8.606,-0.004,-0.181
57.959,-0.389,-0.001,588.377,8.605,-0.004,-0.186
57.962,-0.382,-0.001,588.425,8.603,-0.004,-0.186
57.968,-0.372,-0.001,588.496,8.601,-0.004,-0.186
57.970,-0.366,-0.001,588.534,8.600,-0.004,-0.196
57.973,-0.361,-0.001,588.576,8.599,-0.004,-0.196
57.978,-0.350,-0.001,588.648,8.597,-0.004,-0.201
57.981,-0.345,-0.001,588.687,8.596,-0.005,-0.207
57.984,-0.338,-0.001,588.732,8.595,-0.005,-0.210
57.989,-0.329,-0.001,588.799,8.593,-0.005,-0.210
57.991,-0.325,-0.001,588.826,8.592,-0.005,-0.216
57.997,-0.314,-0.001,588.900,8.590,-0.005,-0.222
57.999,-0.308,-0.001,588.939,8.588,-0.005,-0.231
58.002,-0.302,-0.001,588.982,8.587,-0.005,-0.236
58.005,-0.297,-0.001,589.022,8.586,-0.005,-0.240
58.008,-0.290,-0.001,589.065,8.584,-0.005,-0.246
58.013,-0.281,-0.001,589.133,8.582,-0.005,-0.246
58.016,-0.275,-0.001,589.175,8.581,-0.006,-0.259
58.021,-0.265,-0.001,589.243,8.579,-0.006,-0.264
58.024,-0.259,-0.001,589.285,8.577,-0.006,-0.279
58.028,-0.252,-0.001,589.334,8.576,-0.006,-0.279
58.032,-0.243,-0.001,589.396,8.573,-0.007,-0.294
58.035,-0.237,-0.001,589.438,8.572,-0.007,-0.298
58.038,-0.231,-0.001,589.480,8.571,-0.007,-0.309
58.044,-0.220,-0.001,589.555,8.568,-0.007,-0.312
58.046,-0.215,-0.001,589.590,8.567,-0.007,-0.327
58.050,-0.207,-0.001,589.648,8.564,-0.007,-0.333
58.053,-0.201,-0.001,589.687,8.563,-0.008,-0.338
58.058,-0.191,-0.001,589.758,8.560,-0.008,-0.348
58.061,-0.185,-0.001,589.799,8.559,-0.008,-0.357
58.064,-0.179,-0.001,589.841,8.557,-0.008,-0.368
58.069,-0.169,-0.001,589.910,8.554,-0.008,-0.377
58.072,-0.163,-0.001,589.950,8.553,-0.009,-0.392
58.075,-0.157,-0.001,589.993,8.551,-0.009,-0.398
58.080,-0.147,-0.001,590.062,8.548,-0.009,-0.411
58.083,-0.141,-0.001,590.103,8.547,-0.009,-0.420
58.086,-0.135,-0.001,590.146,8.545,-0.010,-0.429
58.091,-0.125,-0.001,590.215,8.542,-0.010,-0.440
58.094,-0.119,-0.001,590.256,8.540,-0.010,-0.451
58.097,-0.113,-0.001,590.298,8.538,-0.010,-0.457
58.102,-0.103,-0.001,590.366,8.535,-0.010,-0.457
58.105,-0.097,-0.001,590.408,8.533,-0.010,-0.472
58.108,-0.091,-0.001,590.452,8.531,-0.011,-0.477
58.113,-0.081,-0.001,590.519,8.528,-0.011,-0.492
58.116,-0.075,-0.001,590.559,8.526,-0.011,-0.509
58.119,-0.069,-0.001,590.603,8.524,-0.012,-0.527
58.124,-0.059,-0.001,590.673,8.520,-0.012,-0.542
58.127,-0.054,-0.001,590.708,8.518,-0.012,-0.561
58.130,-0.047,-0.001,590.757,8.516,-0.013,-0.572
58.135,-0.037,-0.001,590.825,8.512,-0.013,-0.590
58.137,-0.033,-0.001,590.856,8.511,-0.014,-0.620
58.140,-0.027,-0.001,590.894,8.509,-0.014,-0.626
58.144,-0.020,-0.001,590.944,8.506,-0.014,-0.646
58.148,-0.010,-0.001,591.010,8.502,-0.015,-0.667
58.153,-0.002,-0.001,591.067,8.499,-0.015,-0.689
58.158,0.008,-0.001,591.136,8.495,-0.016,-0.707
58.161,0.014,-0.001,591.181,8.492,-0.017,-0.744
58.165,0.024,-0.001,591.245,8.488,-0.017,-0.755
58.170,0.033,-0.001,591.307,8.484,-0.018,-0.791
58.173,0.038,-0.001,591.348,8.481,-0.018,-0.806
58.178,0.049,-0.001,591.420,8.476,-0.018,-0.822
58.183,0.058,-0.001,591.486,8.472,-0.019,-0.850
58.186,0.064,-0.001,591.528,8.469,-0.019,-0.867
58.191,0.074,-0.001,591.597,8.464,-0.020,-0.883
58.194,0.081,-0.001,591.640,8.460,-0.020,-0.909
58.197,0.086,-0.001,591.679,8.458,-0.021,-0.926
58.201,0.095,-0.001,591.742,8.453,-0.021,-0.933
58.204,0.101,-0.001,591.783,8.449,-0.021,-0.959
58.207,0.107,-0.001,591.825,8.446,-0.022,-0.974
58.212,0.117,-0.001,591.894,8.440,-0.022,-0.985
58.215,0.123,-0.001,591.937,8.436,-0.022,-1.008
58.218,0.129,-0.001,591.980,8.433,-0.023,-1.034
58.223,0.139,-0.001,592.046,8.427,-0.023,-1.039
58.226,0.145,-0.001,592.092,8.422,-0.024,-1.076
58.229,0.151,-0.001,592.131,8.419,-0.024,-1.087
58.234,0.161,-0.001,592.201,8.412,-0.024,-1.102
58.237,0.167,-0.001,592.242,8.408,-0.025,-1.121
58.240,0.173,-0.001,592.282,8.404,-0.025,-1.143
58.243,0.179,-0.001,592.326,8.400,-0.026,-1.156
58.248,0.189,-0.001,592.396,8.392,-0.026,-1.180
58.251,0.195,-0.001,592.437,8.388,-0.027,-1.202
58.254,0.201,-0.001,592.477,8.383,-0.027,-1.225
58.259,0.211,-0.001,592.549,8.376,-0.028,-1.239
58.262,0.217,-0.001,592.588,8.371,-0.028,-1.267
58.265,0.223,-0.001,592.631,8.366,-0.028,-1.273
58.270,0.233,-0.001,592.701,8.358,-0.029,-1.297
58.273,0.239,-0.001,592.742,8.353,-0.029,-1.306
58.276,0.245,-0.001,592.789,8.347,-0.029,-1.312
58.281,0.255,-0.001,592.856,8.339,-0.030,-1.334
58.284,0.261,-0.001,592.898,8.334,-0.030,-1.358
58.287,0.267,-0.001,592.942,8.328,-0.031,-1.373
58.292,0.277,-0.001,593.011,8.319,-0.031,-1.388
58.295,0.282,-0.001,593.048,8.314,-0.031,-1.406
58.300,0.292,-0.001,593.118,8.305,-0.032,-1.419
58.305,0.302,-0.001,593.189,8.295,-0.032,-1.451
58.308,0.309,-0.001,593.232,8.289,-0.033,-1.488
58.313,0.318,-0.001,593.299,8.280,-0.033,-1.501
58.316,0.324,-0.001,593.341,8.274,-0.034,-1.519
58.321,0.334,-0.001,593.412,8.264,-0.034,-1.540
58.326,0.344,-0.001,593.483,8.253,-0.035,-1.566
58.329,0.350,-0.001,593.521,8.247,-0.036,-1.599
58.332,0.356,-0.001,593.563,8.241,-0.036,-1.610
58.337,0.365,-0.001,593.633,8.230,-0.036,-1.636
58.340,0.371,-0.001,593.674,8.224,-0.037,-1.657
58.343,0.377,-0.001,593.717,8.217,-0.037,-1.684
58.348,0.387,-0.001,593.787,8.205,-0.038,-1.697
58.351,0.393,-0.001,593.828,8.198,-0.039,-1.738
58.355,0.401,-0.001,593.882,8.189,-0.039,-1.751
58.358,0.407,-0.001,593.925,8.182,-0.040,-1.781
58.363,0.417,-0.001,593.994,8.170,-0.040,-1.810
58.365,0.421,-0.001,594.024,8.165,-0.041,-1.831
